Temporada,time,adversário,casa/fora,Jogador,Min,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN
13,Palmeiras,Goiânia,1,Maxi Stanic,33.3,18,32,4,8,1,2,4,4,2,1,3,8,2,0,2.0,3.0,4,0
13,Palmeiras,Goiânia,1,Neto,30.7,16,27,2,5,5,6,0,0,2,0,2,3,2,0,1.0,2.0,1,0
13,Palmeiras,Goiânia,1,Tiagão,25.7,11,19,0,0,3,6,5,7,6,6,12,1,1,0,2.0,5.0,5,0
13,Palmeiras,Goiânia,1,Fabricio,19.7,10,15,3,4,0,1,1,1,4,1,5,0,1,0,2.0,1.0,2,0
13,Palmeiras,Goiânia,1,R. Piru,14.6,8,11,0,1,3,3,2,2,2,1,3,1,1,1,4.0,1.0,0,2
13,Palmeiras,Goiânia,1,Tyrone,22.4,7,19,0,3,1,2,5,6,5,0,5,1,2,1,4.0,3.0,1,1
13,Palmeiras,Goiânia,1,Vinicius,14.3,5,9,0,0,2,4,1,1,4,0,4,0,0,1,4.0,1.0,3,0
13,Palmeiras,Goiânia,1,Guto,18.0,5,20,1,6,1,1,0,0,3,0,3,1,1,0,1.0,2.0,1,0
13,Palmeiras,Goiânia,1,Wiggins,10.4,2,8,0,0,1,4,0,0,0,3,3,2,1,0,1.0,0.0,1,0
13,Palmeiras,Goiânia,1,Murilo,8.0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1,0
13,Palmeiras,Goiânia,1,Igor,1.6,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0,0
13,Palmeiras,Goiânia,1,Cadu,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Palmeiras,Goiânia,1,Equipe,0.0,86,164,10,27,19,31,18,21,28,12,40,17,15,3,22.0,18.0,19,3
13,Goiânia,Palmeiras,2,F. Penna,25.4,15,26,3,5,3,5,0,1,2,1,3,3,2,1,1.0,2.0,4,0
13,Goiânia,Palmeiras,2,Taboada,30.2,11,34,1,5,3,8,2,3,2,3,5,3,1,0,3.0,5.0,2,0
13,Goiânia,Palmeiras,2,Murilo,27.7,11,19,1,3,3,4,2,2,0,1,1,0,1,0,3.0,2.0,2,0
13,Goiânia,Palmeiras,2,Lacerda,21.6,10,16,0,0,4,6,2,4,3,0,3,1,3,1,1.0,4.0,0,0
13,Goiânia,Palmeiras,2,Diego,25.0,4,15,0,1,0,3,4,6,4,0,4,4,4,0,2.0,5.0,4,0
13,Goiânia,Palmeiras,2,Coimbra,12.5,4,10,0,0,2,5,0,0,2,1,3,0,0,0,3.0,0.0,0,0
13,Goiânia,Palmeiras,2,Fernando,21.2,4,11,0,1,2,4,0,0,0,2,2,1,0,0,2.0,1.0,1,0
13,Goiânia,Palmeiras,2,Adyb,18.7,4,14,0,2,1,3,2,2,3,0,3,0,0,0,3.0,3.0,1,0
13,Goiânia,Palmeiras,2,Rafinha,15.5,0,12,0,4,0,0,0,0,1,1,2,1,0,0,0.0,0.0,3,0
13,Goiânia,Palmeiras,2,Raphael,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Goiânia,Palmeiras,2,Fábio,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Goiânia,Palmeiras,2,Felippe,2.4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13,Goiânia,Palmeiras,2,Equipe,0.0,63,159,5,21,18,39,12,18,17,12,29,13,15,2,18.0,22.0,17,0
