""
do quarto quarto
0/2 - 0.0% - Equipe: 12/34 - 35.3%
2/2 - 100.0% - Equipe: 14/19 - 73.7%
1/1 - 100.0% - Equipe: 13/18 - 72.2%
""
4 falta - Equipe: 21 falta
4 rebote - Equipe: 32 rebote
0/2 - 0.0% - Equipe: 19/33 - 57.6%
1 rebote - Equipe: 30 rebote
0/1 - 0.0% - Equipe: 19/32 - 59.4%
3 rebote - Equipe: 29 rebote
5/10 - 50.0% - Equipe: 12/33 - 36.4%
""
""
""
""
TEMPO TÉCNICO Técnico da equipe Mina pede tempo
2/2 - 100.0% - Equipe: 12/17 - 70.6%
1/1 - 100.0% - Equipe: 11/16 - 68.8%
""
2 falta - Equipe: 20 falta
REBOTE OFENSIVO Flamengo pega rebote ofenivo
2/6 - 33.3% - Equipe: 26/38 - 68.4%
5 rebote - Equipe: 30 rebote
2/7 - 28.6% - Equipe: 12/32 - 37.5%
6/8 - 75.0% - Equipe: 10/15 - 66.7%
5/7 - 71.4% - Equipe: 9/14 - 64.3%
""
""
""
5 falta - Equipe: 19 falta
2/6 - 33.3% - Equipe: 12/31 - 38.7%
""
7/11 - 63.6% - Equipe: 19/31 - 61.3%
Violação Etouro do 24
TEMPO TÉCNICO Técnico da equipe Flamengo pede tempo
1/5 - 20.0% - Equipe: 11/30 - 36.7%
10 rebote - Equipe: 28 reboteDuplo-Duplo
4/6 - 66.7% - Equipe: 26/37 - 70.3%
2 aitência - Equipe: 17 aitência
3/5 - 60.0% - Equipe: 18/30 - 60.0%
""
""
2/4 - 50.0% - Equipe: 11/17 - 64.7%
1/3 - 33.3% - Equipe: 10/16 - 62.5%
""
""
""
3 falta - Equipe: 16 falta
""
""
3 rebote - Equipe: 29 rebote
""
5/7 - 71.4% - Equipe: 17/29 - 58.6%
2/2 - 100.0% - Equipe: 8/13 - 61.5%
1/1 - 100.0% - Equipe: 7/12 - 58.3%
""
""
""
3 falta - Equipe: 18 falta
""
4 falta - Equipe: 17 falta
REBOTE DEFENSIVO Flamengo pega rebote defenivo
1/2 - 50.0% - Equipe: 10/29 - 34.5%
1 rebote - Equipe: 27 rebote
""
4/5 - 80.0% - Equipe: 26/36 - 72.2%
""
""
""
""
TEMPO TÉCNICO Técnico da equipe Flamengo pede tempo
5/6 - 83.3% - Equipe: 17/28 - 60.7%
9 rebote - Equipe: 26 rebote
0/2 - 0.0% - Equipe: 10/28 - 35.7%
8 rebote - Equipe: 25 rebote
2/5 - 40.0% - Equipe: 26/35 - 74.3%
1 aitência - Equipe: 16 aitência
5/9 - 55.6% - Equipe: 10/27 - 37.0%
""
""
4/4 - 100.0% - Equipe: 26/34 - 76.5%
2 aitência - Equipe: 15 aitência
1/1 - 100.0% - Equipe: 9/26 - 34.6%
6 rebote - Equipe: 24 rebote
1/2 - 50.0% - Equipe: 25/33 - 75.8%
""
3 falta - Equipe: 16 falta
6 aitência - Equipe: 14 aitência
4/5 - 80.0% - Equipe: 16/27 - 59.3%
2 rebote - Equipe: 23 rebote
1/2 - 50.0% - Equipe: 9/21 - 42.9%
""
2 falta - Equipe: 15 falta
5/6 - 83.3% - Equipe: 10/15 - 66.7%
4/5 - 80.0% - Equipe: 9/14 - 64.3%
""
2 falta - Equipe: 15 falta
""
""
TEMPO TÉCNICO Técnico da equipe Mina pede tempo
2 aitência - Equipe: 18 aitência
6/6 - 100.0% - Equipe: 25/32 - 78.1%
5 rebote - Equipe: 27 rebote
1/4 - 25.0% - Equipe: 8/13 - 61.5%
1/3 - 33.3% - Equipe: 8/12 - 66.7%
""
""
""
""
""
""
""
""
""
4 falta - Equipe: 14 falta
5 rebote - Equipe: 22 rebote
0/4 - 0.0% - Equipe: 8/25 - 32.0%
""
2 falta - Equipe: 13 falta
7 rebote - Equipe: 21 rebote
7/9 - 77.8% - Equipe: 24/31 - 77.4%
""
""
2 falta - Equipe: 14 falta
9 aitência - Equipe: 17 aitência
7/8 - 87.5% - Equipe: 24/30 - 80.0%
1/2 - 50.0% - Equipe: 7/11 - 63.6%
0/1 - 0.0% - Equipe: 6/10 - 60.0%
""
3 falta - Equipe: 12 falta
""
1 falta - Equipe: 11 falta
REBOTE OFENSIVO Mina pega rebote ofenivo
3/6 - 50.0% - Equipe: 8/24 - 33.3%
1 aitência - Equipe: 16 aitência
3/4 - 75.0% - Equipe: 9/20 - 45.0%
2 aitência - Equipe: 13 aitência
6/10 - 60.0% - Equipe: 15/26 - 57.7%
6 rebote - Equipe: 19 rebote
0/2 - 0.0% - Equipe: 8/19 - 42.1%
quarto quarto
do terceiro quarto
0/1 - 0.0% - Equipe: 8/18 - 44.4%
""
""
""
comete falta
4 rebote - Equipe: 26 rebote
4/8 - 50.0% - Equipe: 8/23 - 34.8%
1/2 - 50.0% - Equipe: 23/29 - 79.3%
3 rebote - Equipe: 25 rebote
2/4 - 50.0% - Equipe: 22/28 - 78.6%
3/3 - 100.0% - Equipe: 6/9 - 66.7%
2/2 - 100.0% - Equipe: 5/8 - 62.5%
3 aitência - Equipe: 12 aitência
1/1 - 100.0% - Equipe: 4/7 - 57.1%
""
1 falta - Equipe: 10 falta
""
""
""
""
8 aitência - Equipe: 15 aitência
2/3 - 66.7% - Equipe: 8/17 - 47.1%
2 rebote - Equipe: 24 rebote
3/5 - 60.0% - Equipe: 8/22 - 36.4%
pega rebote defenivo
0/1 - 0.0% - Equipe: 7/16 - 43.8%
5/9 - 55.6% - Equipe: 14/25 - 56.0%
1 aitência - Equipe: 14 aitência
3/3 - 100.0% - Equipe: 22/27 - 81.5%
4/8 - 50.0% - Equipe: 13/24 - 54.2%
1/1 - 100.0% - Equipe: 21/26 - 80.8%
3/7 - 42.9% - Equipe: 12/23 - 52.2%
1 rebote - Equipe: 17 rebote
1/3 - 33.3% - Equipe: 8/21 - 38.1%
""
""
""
""
TEMPO TÉCNICO Técnico da equipe Mina pede tempo
1 aitência - Equipe: 13 aitência
1/2 - 50.0% - Equipe: 7/15 - 46.7%
3/4 - 75.0% - Equipe: 11/22 - 50.0%
7 aitência - Equipe: 12 aitência
1/1 - 100.0% - Equipe: 6/14 - 42.9%
2/4 - 50.0% - Equipe: 10/21 - 47.6%
3 aitência - Equipe: 11 aitência
