,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,NaN.,87,91,fim_partida, 
1,4,00:04,FRA,87,91,RO, (3 rebote(s) - Equipe: 43 rebote(s))(Duplo-Duplo)Nezinho
2,4,00:04,FRA,87,91,1 - 0 0% - Equipe: 8, (0
3,4,00:07,PIN,87,91,tempo_tecnico, Pinheiros
4,4,00:07,FRA,87,91,7 - 100 0% - Equipe: 23, (7
5,4,00:07,FRA,87,90,6 - 100 0% - Equipe: 22, (6
6,4,00:07,FRA,87,89,FR, Nezinho
7,4,00:07,PIN,87,89,FC, (4 falta(s) - Equipe: 22 falta(s))Bennett
8,4,00:08,PIN,87,89,4 - 100 0% - Equipe: 25, (4
9,4,00:08,PIN,86,89,3 - 100 0% - Equipe: 24, (3
10,4,00:08,PIN,85,89,FR, Humberto
11,4,00:08,FRA,85,89,FC, (3 falta(s) - Equipe: 24 falta(s))Mathias
12,4,00:14,PIN,85,89,substituicao_entra,Renan 
13,4,00:14,PIN,85,89,substituicao_sai,Mineiro 
14,4,00:16,PIN,85,89,tempo_tecnico, Pinheiros
15,4,00:16,FRA,85,89,5 - 40 0% - Equipe: 22, (2
16,4,00:41,FRA,85,87,RD, (9 rebote(s) - Equipe: 42 rebote(s))Mathias
17,4,00:41,FRA,85,87,TO, Mathias
18,4,00:41,PIN,85,87,10 - 30 0% - Equipe: 19, (3
19,4,00:53,FRA,85,87,6 - 83 3% - Equipe: 21, (5
20,4,00:53,FRA,85,85,AS,Nezinho (10 assistência(s) - Equipe:7 assistência(s))(Duplo-Duplo)
21,4,01:01,FRA,85,85,BR, Schneider
22,4,01:01,PIN,85,85,ER, Holloway
23,4,01:18,PIN,85,85,RD, (5 rebote(s) - Equipe: 28 rebote(s))Mineiro
24,4,01:18,FRA,85,85,6 - 33 3% - Equipe: 8, (2
25,4,01:42,FRA,85,85,RD, (8 rebote(s) - Equipe: 4rebote(s))Mathias
26,4,01:42,PIN,85,85,8 - 37 5% - Equipe: 19, (3
27,4,01:55,PIN,85,85,RD, (5 rebote(s) - Equipe: 27 rebote(s))Bennett
28,4,01:55,FRA,85,85,6 - 33 3% - Equipe: 8, (2
29,4,02:19,FRA,85,85,RD, (2 rebote(s) - Equipe: 40 rebote(s))Schneider
