,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,NaN.,71,69,fim_partida, 
1,4,00:00,NaN.,71,69,fim_partida, 
2,4,00:00,NaN.,71,69,fim_partida, 
3,4,00:01,VIT,71,69,substituicao_entra,Calvo 
4,4,00:01,VIT,71,69,substituicao_sai,Nilson 
5,4,00:03,VIT,71,69,tempo_tecnico, Vitória
6,4,00:03,LSB,71,69,3_Pts_C,Neto
7,4,00:03,LSB,68,69,,
8,4,00:03,LSB,68,69,,
9,4,00:03,VIT,68,69,ER,Jairo
10,4,00:09,VIT,68,69,BR,Jason Smith
11,4,00:09,LSB,68,69,ER,Lupa
12,4,00:34,VIT,68,69,substituicao_entra,Nilson 
13,4,00:34,VIT,68,69,substituicao_sai,Calvo 
14,4,00:37,VIT,68,69,ER,Calvo
15,4,00:56,LSB,68,69,LL_Pts_C,Neto
16,4,00:56,LSB,67,69,LL_Pts_C,Neto
17,4,00:56,LSB,66,69,FR,Neto
18,4,00:56,VIT,66,69,FC,Calvo
19,4,01:06,LSB,66,69,RO, Lupa
20,4,01:06,LSB,66,69,3_Pts_T,Neto
21,4,01:15,VIT,66,69,LL_Pts_C,Calvo
22,4,01:15,VIT,66,68,LL_Pts_T,Calvo
23,4,01:15,VIT,66,68,FR,Calvo
24,4,01:15,LSB,66,68,FC,Ridley
25,4,01:15,LSB,66,68,LL_Pts_C,Clahar
26,4,01:15,VIT,65,68,substituicao_entra,Jairo 
27,4,01:15,VIT,65,68,substituicao_sai,Taddei 
28,4,01:15,LSB,65,68,,
29,4,01:15,LSB,65,68,2_Pts_C,Clahar
30,4,01:15,LSB,63,68,FR,Clahar
31,4,01:15,VIT,63,68,FC,Taddei
32,4,01:21,LSB,63,68,RD, Lupa
33,4,01:21,VIT,63,68,2_Pts_T,Kojo
34,4,01:41,VIT,63,68,RO, Jason Smith
35,4,01:41,VIT,63,68,3_Pts_T,Jason Smith
36,4,02:02,LSB,63,68,LL_Pts_C,Ridley
37,4,02:02,LSB,62,68,LL_Pts_C,Ridley
38,4,02:02,LSB,61,68,FR,Ridley
39,4,02:02,VIT,61,68,FC,Renan
40,4,02:07,LSB,61,68,RO, Ridley
41,4,02:07,LSB,61,68,2_Pts_T,Neto
42,4,02:21,LSB,61,68,substituicao_entra,Lupa 
43,4,02:21,LSB,61,68,substituicao_sai,Lacerda 
44,4,02:23,LSB,61,68,tempo_tecnico, Liga Sorocabana
45,4,02:23,VIT,61,68,LL_Pts_C,Renan
46,4,02:23,VIT,61,67,2_Pts_C,Renan
47,4,02:23,VIT,61,65,FR,Renan
48,4,02:23,LSB,61,65,FC,Neto
49,4,02:29,VIT,61,65,RO, Renan
50,4,02:29,VIT,61,65,3_Pts_T,Jason Smith
51,4,02:48,VIT,61,65,RD, Calvo
52,4,02:48,LSB,61,65,2_Pts_T,Clahar
53,4,02:54,LSB,61,65,BR,Neto
54,4,02:54,VIT,61,65,ER,Jason Smith
55,4,03:02,VIT,61,65,RO, Renan
56,4,03:02,VIT,61,65,LL_Pts_T,Jason Smith
57,4,03:02,VIT,61,65,LL_Pts_C,Jason Smith
58,4,03:02,VIT,61,64,FR,Jason Smith
59,4,03:02,LSB,61,64,FC,Ridley
60,4,03:19,LSB,61,64,ER,Lacerda
61,4,03:23,LSB,61,64,RO, Lacerda
62,4,03:23,LSB,61,64,2_Pts_T,Clahar
63,4,03:26,LSB,61,64,RO, Clahar
64,4,03:26,LSB,61,64,2_Pts_T,Clahar
65,4,03:31,LSB,61,64,RD, Ridley
66,4,03:31,VIT,61,64,2_Pts_T,Kojo
67,4,03:45,VIT,61,64,tempo_tecnico, Vitória
68,4,03:45,LSB,61,64,2_Pts_C,Neto
69,4,03:45,LSB,59,64,,
70,4,03:49,LSB,59,64,2_Pts_C,Socas
71,4,03:49,LSB,57,64,,
72,4,04:04,LSB,57,64,FR,Ridley
73,4,04:04,VIT,57,64,FC,Kojo
74,4,04:04,LSB,57,64,BR,Socas
75,4,04:04,VIT,57,64,ER,Calvo
76,4,04:08,LSB,57,64,BR,Clahar
77,4,04:08,VIT,57,64,ER,Kojo
