,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,NaN.,75,65,fim_partida, 
1,4,00:05,PAU,75,65,2 - 50 0% - Equipe: 2, (1
2,4,00:05,PAU,75,64,1 - 0 0% - Equipe: 1, (0
3,4,00:05,PAU,75,64,FR, Toyloy
4,4,00:05,FLA,75,64,FC, (falta(s) - Equipe:4 falta(s))Rafael Mineiro
5,4,00:08,FLA,75,64,ER, Marquinhos
6,4,00:11,FLA,75,64,RD, (8 rebote(s) - Equipe: 38 rebote(s))Marquinhos
7,4,00:11,PAU,75,64,3 - 0 0% - Equipe: 12, (0
8,4,00:18,FLA,75,64,ER, Rafa Luz
9,4,00:34,PAU,75,64,6 - 83 3% - Equipe: 13, (5
10,4,00:34,PAU,75,61,AS,Gemerson (assistência(s) - Equipe:3 assistência(s))
11,4,00:40,PAU,75,61,substituicao_entra,Toyloy 
12,4,00:40,PAU,75,61,substituicao_sai,Mogi 
13,4,00:43,PAU,75,61,tempo_tecnico, Paulistano
14,4,00:43,FLA,75,61,4 - 25 0% - Equipe: 9, (1
15,4,00:43,FLA,72,61,AS,Robinson (assistência(s) - Equipe:8 assistência(s))
16,4,00:49,FLA,72,61,substituicao_entra,Rafa Luz 
17,4,00:49,FLA,72,61,substituicao_sai,Rafael Mineiro 
18,4,00:49,PAU,72,61,substituicao_entra,Mogi 
19,4,00:49,PAU,72,61,substituicao_sai,Valtinho 
20,4,00:49,PAU,72,61,substituicao_entra,Gemerson 
21,4,00:49,PAU,72,61,substituicao_sai,Gruber 
22,4,00:49,FLA,72,61,substituicao_entra,Meyinsse 
23,4,00:49,FLA,72,61,substituicao_sai,JP Batista 
24,4,00:49,PAU,72,61,substituicao_entra,Arthur Pecos 
25,4,00:49,PAU,72,61,substituicao_sai,Toyloy 
26,4,00:58,PAU,72,61,5 - 80 0% - Equipe: 12, (4
27,4,00:58,PAU,72,58,AS,Toyloy (assistência(s) - Equipe:2 assistência(s))
28,4,01:03,PAU,72,58,RO, (3 rebote(s) - Equipe: 42 rebote(s))Toyloy
29,4,01:03,PAU,72,58,6 - 33 3% - Equipe: 11, (2
30,4,01:17,FLA,72,58,9 - 55 6% - Equipe: 20, (5
31,4,01:17,FLA,70,58,AS,Ronald Ramon (3 assistência(s) - Equipe:7 assistência(s))
32,4,01:26,FLA,70,58,BR, Ronald Ramon
33,4,01:26,PAU,70,58,ER, Gruber
34,4,01:42,PAU,70,58,RO, (8 rebote(s) - Equipe: 4rebote(s))Gruber
