,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,NaN.,93,51,fim_partida, 
1,4,00:00,CAX,93,51,2 - 0 0% - Equipe: 6, (0
2,4,00:01,FLA,93,51,9 - 88 9% - Equipe: 29, (8
3,4,00:01,FLA,91,51,AS,Gegê (2 assistência(s) - Equipe:8 assistência(s))
4,4,00:06,FLA,91,51,FR, Meyinsse
5,4,00:06,CAX,91,51,FC, (2 falta(s) - Equipe:6 falta(s))Betinho
6,4,00:06,FLA,91,51,RO, Flamengo
7,4,00:06,FLA,91,51,1 - 0 0% - Equipe: 9, (0
8,4,00:29,FLA,91,51,RD, (rebote(s) - Equipe: 40 rebote(s))Gegê
9,4,00:29,FLA,91,51,TO, Meyinsse
10,4,00:29,CAX,91,51,6 - 16 7% - Equipe: 11, (1
11,4,00:48,FLA,91,51,8 - 87 5% - Equipe: 28, (7
12,4,00:48,FLA,89,51,AS,Gegê (assistência(s) - Equipe:7 assistência(s))
13,4,01:01,FLA,89,51,RO, (7 rebote(s) - Equipe: 39 rebote(s))Meyinsse
14,4,01:01,FLA,89,51,2 - 50 0% - Equipe: 9, (1
15,4,01:17,CAX,89,51,1 - 0 0% - Equipe: 11, (0
16,4,01:25,CAX,89,51,RD, (4 rebote(s) - Equipe: 26 rebote(s))Dida
17,4,01:25,FLA,89,51,2 - 50 0% - Equipe: 27, (1
18,4,01:28,FLA,89,51,BR, Gegê
19,4,01:28,CAX,89,51,ER, Vinícius
20,4,01:35,FLA,89,51,1 - 100 0% - Equipe: 9, (1
21,4,01:35,FLA,86,51,AS,Danielzinho (assistência(s) - Equipe:6 assistência(s))
22,4,01:46,FLA,86,51,BR, Gegê
23,4,01:46,CAX,86,51,ER, Rubem
24,4,02:01,CAX,86,51,substituicao_entra,Tobias 
25,4,02:01,CAX,86,51,substituicao_sai,Gustavinho 
26,4,02:01,CAX,86,51,FR, Vinícius
27,4,02:01,FLA,86,51,FC, (falta(s) - Equipe: 20 falta(s))Danielzinho
28,4,02:07,CAX,86,51,RD, (rebote(s) - Equipe: 25 rebote(s))Rubem
29,4,02:07,FLA,86,51,2 - 0 0% - Equipe: 8, (0
30,4,02:26,CAX,86,51,5 - 20 0% - Equipe: 11, (1
31,4,02:26,CAX,86,49,AS,Vinícius (2 assistência(s) - Equipe: 7 assistência(s))
32,4,02:47,FLA,86,49,7 - 85 7% - Equipe: 27, (6
33,4,02:51,FLA,84,49,RO, (6 rebote(s) - Equipe: 38 rebote(s))Meyinsse
34,4,02:51,FLA,84,49,1 - 0 0% - Equipe: 26, (0
35,4,03:16,CAX,84,49,3 - 33 3% - Equipe: 10, (1
36,4,03:21,CAX,84,47,RO, (3 rebote(s) - Equipe: 24 rebote(s))Dida
37,4,03:21,CAX,84,47,4 - 0 0% - Equipe: 9, (0
38,4,03:38,FLA,84,47,substituicao_entra,Gegê 
39,4,03:38,FLA,84,47,substituicao_sai,Rafa Luz 
40,4,03:38,FLA,84,47,substituicao_entra,Pedro 
41,4,03:38,FLA,84,47,substituicao_sai,Marcelinho 
42,4,03:42,FLA,84,47,6 - 83 3% - Equipe: 26, (5
43,4,03:54,FLA,82,47,RD, (5 rebote(s) - Equipe: 37 rebote(s))Meyinsse
44,4,03:54,CAX,82,47,2 - 0 0% - Equipe: 9, (0
45,4,04:15,FLA,82,47,1 - 100 0% - Equipe: 25, (1
46,4,04:25,FLA,80,47,RD, (4 rebote(s) - Equipe: 36 rebote(s))Meyinsse
47,4,04:25,CAX,80,47,10 - 30 0% - Equipe: 9, (3
48,4,04:34,CAX,80,47,substituicao_entra,Rubem 
49,4,04:34,CAX,80,47,substituicao_sai,Diego 
50,4,04:34,FLA,80,47,substituicao_entra,Danielzinho 
