,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,NaN.,82,95,fim_partida, 
1,4,00:03,CEA,82,95,RD, Basquete Cearense
2,4,00:03,BRA,82,95,3_Pts_T,J  Campos
3,4,00:07,CEA,82,95,LL_Pts_C,Duda Machado
4,4,00:07,CEA,82,94,LL_Pts_C,Duda Machado
5,4,00:07,CEA,82,93,FR,Duda Machado
6,4,00:07,BRA,82,93,FC,J  Campos
7,4,00:09,BRA,82,93,LL_Pts_C,Fulvio
8,4,00:09,BRA,81,93,LL_Pts_T,Fulvio
9,4,00:11,BRA,81,93,FR,Fulvio
10,4,00:11,CEA,81,93,FC,Toledo
11,4,00:16,CEA,81,93,LL_Pts_C,Davi
12,4,00:16,CEA,81,92,LL_Pts_C,Davi
13,4,00:16,BRA,81,91,substituicao_sai,Diego 
14,4,00:16,BRA,81,91,substituicao_entra,Pureza 
15,4,00:16,CEA,81,91,FR,Davi
16,4,00:16,BRA,81,91,FC,Diego
17,4,00:20,CEA,81,91,RD, Davi
18,4,00:20,BRA,81,91,2_Pts_T,J  Campos
19,4,00:24,CEA,81,91,LL_Pts_C,Toledo
20,4,00:24,CEA,81,90,LL_Pts_C,Toledo
21,4,00:24,CEA,81,89,FR,Toledo
22,4,00:24,BRA,81,89,FC,Fulvio
23,4,00:28,CEA,81,89,RD, Toledo
24,4,00:28,BRA,81,89,3_Pts_T,Deryk
25,4,00:32,BRA,81,89,tempo_tecnico, Brasília
26,4,00:32,CEA,81,89,LL_Pts_C,Toledo
27,4,00:32,CEA,81,88,LL_Pts_T,Toledo
28,4,00:32,BRA,81,88,substituicao_entra,J  Campos 
29,4,00:32,BRA,81,88,substituicao_sai,Coimbra 
30,4,00:32,CEA,81,88,FR,Toledo
31,4,00:32,BRA,81,88,FC,Coimbra
32,4,00:47,BRA,81,88,LL_Pts_C,Fulvio
33,4,00:47,BRA,80,88,LL_Pts_C,Fulvio
34,4,00:47,BRA,79,88,FR,Fulvio
35,4,00:47,CEA,79,88,FC,Felipe
36,4,00:57,CEA,79,88,3_Pts_C,Duda Machado
37,4,01:25,CEA,79,85,tempo_tecnico, Basquete Cearense
38,4,01:25,BRA,79,85,3_Pts_C,Fulvio
39,4,01:43,BRA,76,85,substituicao_sai,J  Campos 
40,4,01:43,BRA,76,85,substituicao_entra,Diego 
41,4,01:43,BRA,76,85,tempo_tecnico, Brasília
42,4,01:43,CEA,76,85,,
43,4,01:43,CEA,76,85,LL_Pts_C,Toledo
44,4,01:43,CEA,76,84,LL_Pts_C,Toledo
45,4,01:43,CEA,76,83,FR,Toledo
46,4,01:43,BRA,76,83,FC,J  Campos
47,4,02:01,BRA,76,83,2_Pts_C,Fulvio
48,4,02:05,BRA,74,83,RO, Fulvio
49,4,02:05,BRA,74,83,2_Pts_T,Fulvio
50,4,02:19,CEA,74,83,LL_Pts_C,Davi
51,4,02:19,CEA,74,82,LL_Pts_C,Davi
52,4,02:24,BRA,74,81,substituicao_sai,Diego 
53,4,02:24,BRA,74,81,substituicao_entra,Arthur 
54,4,02:24,CEA,74,81,FR,Davi
55,4,02:24,BRA,74,81,FC,Coimbra
56,4,02:42,BRA,74,81,2_Pts_C,Fulvio
57,4,02:49,BRA,72,81,RD, Fulvio
58,4,02:49,CEA,72,81,3_Pts_T,Toledo
59,4,03:05,CEA,72,81,RO, Audrei
60,4,03:05,CEA,72,81,3_Pts_T,Duda Machado
61,4,03:15,CEA,72,81,FR,Davi
62,4,03:15,BRA,72,81,FC,Coimbra
63,4,03:35,CEA,72,81,RD, Toledo
64,4,03:35,BRA,72,81,2_Pts_T,Diego
