,Quarto,Tempo,Time,placar_casa,placar_visitante,Indicador,Nomes
0,4,00:00,NaN.,67,85,fim_partida, 
1,4,00:06,FLA,67,85,FR, Danielzinho
2,4,00:06,CEA,67,85,FC, (3 falta(s) - Equipe:7 falta(s))Duda Machado
3,4,00:20,CEA,67,85,2 - 100 0% - Equipe: 11, (2
4,4,00:20,CEA,66,85,1 - 100 0% - Equipe: 10, (1
5,4,00:20,CEA,65,85,FR, Toledo
6,4,00:20,FLA,65,85,FC, (falta(s) - Equipe:7 falta(s))Danielzinho
7,4,00:23,CEA,65,85,RO, Basquete Cearense
8,4,00:23,FLA,65,85,TO, Meyinsse
9,4,00:23,CEA,65,85,3 - 66 7% - Equipe: 16, (2
10,4,00:36,FLA,65,85,substituicao_entra,Danielzinho 
11,4,00:36,FLA,65,85,substituicao_sai,Marquinhos 
12,4,00:36,CEA,65,85,FR, Toledo
13,4,00:36,FLA,65,85,FC, (4 falta(s) - Equipe:6 falta(s))Meyinsse
14,4,00:36,CEA,65,85,RD, (3 rebote(s) - Equipe: 40 rebote(s))Toledo
15,4,00:36,FLA,65,85,1 - 0 0% - Equipe: 12, (0
16,4,00:56,FLA,65,85,BR, Meyinsse
17,4,00:56,CEA,65,85,ER, Rômulo
18,4,01:04,CEA,65,85,RO, (5 rebote(s) - Equipe: 39 rebote(s))Rômulo
19,4,01:04,CEA,65,85,6 - 16 7% - Equipe: 16, (1
20,4,01:15,CEA,65,85,RD, (4 rebote(s) - Equipe: 38 rebote(s))Duda Machado
21,4,01:15,FLA,65,85,3 - 0 0% - Equipe: 12, (0
22,4,01:31,FLA,65,85,RD, (5 rebote(s) - Equipe: 30 rebote(s))Rafa Luz
23,4,01:31,CEA,65,85,4 - 25 0% - Equipe: 8, (1
24,4,01:44,FLA,65,85,4 - 50 0% - Equipe: 19, (2
25,4,01:44,FLA,65,83,AS,Gegê (4 assistência(s) - Equipe:9 assistência(s))
26,4,01:50,FLA,65,83,BR, Rafa Luz
27,4,01:50,CEA,65,83,ER, Duda Machado
28,4,01:55,FLA,65,83,3 - 66 7% - Equipe: 12, (2
29,4,02:06,CEA,65,80,2 - 100 0% - Equipe: 16, (2
30,4,02:12,CEA,63,80,RO, (4 rebote(s) - Equipe: 37 rebote(s))Rômulo
31,4,02:12,CEA,63,80,3 - 0 0% - Equipe: 15, (0
32,4,02:22,FLA,63,80,12 - 50 0% - Equipe: 18, (6
33,4,02:40,FLA,63,78,RD, Flamengo
34,4,02:40,CEA,63,78,3 - 33 3% - Equipe: 8, (1
35,4,02:51,CEA,63,78,,
