,Temporada,Time,Oponente,Data,Semana,Classificatoria/Playoffs,Casa/Fora,Vitoria/Derrota,Diferenca_Placar,Jogador,Min,Pts_C,Ar_Pts_C,Pts_T,Ar_Pts_T,Pts_3_C,Pts_3_T,Pts_2_C,Pts_2_T,LL_C,LL_T,RO,RD,RT,AS,BR,TO,FC,FR,ER,EN,posse_de_bola
0,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Davi,30.9,16,5,19,6,2,3,3,3,4,4,0,4,4,4,4,0,2,2,1,0,9
1,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Devon,30.5,13,6,20,9,0,0,6,9,1,2,3,1,4,0,1,0,2,2,2,2,9
2,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,André Goes,22.9,9,2,31,10,1,7,1,3,4,4,1,3,4,2,3,0,3,2,1,0,12
3,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Felipe,30.7,9,4,23,9,0,1,4,8,1,4,3,3,6,2,2,0,3,4,4,0,12
4,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Brown,23.5,9,2,23,7,0,3,2,4,5,6,0,0,0,1,2,0,0,6,4,0,13
5,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Drudi,15.8,7,3,11,5,0,0,3,5,1,1,1,1,2,0,0,0,1,2,1,0,5
6,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Jimmy,13.1,5,2,10,4,1,2,1,2,0,0,0,3,3,1,0,0,1,0,1,0,5
7,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Nick,16.5,2,1,9,4,0,1,1,3,0,0,0,0,0,1,1,0,1,1,0,0,4
8,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Paranhos,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Matheus,7.5,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
10,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Erick,3.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
11,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Victor,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
12,2013,Fortaleza Basquete,Palmeiras,28/11/2013 20:00,5ª RODADA,1º TURNO,casa,vitória,1,Equipe,200.0,70,25,148,55,4,17,21,38,16,21,8,19,27,11,15,0,15,19,15,2,70
0,2013,Palmeiras,Fortaleza Basquete,28/11/2013 20:00,5ª RODADA,1º TURNO,fora,derrota,-1,Wiggins,32.6,16,7,23,10,0,1,7,9,2,2,5,7,12,3,1,1,0,2,5,2,11
1,2013,Palmeiras,Fortaleza Basquete,28/11/2013 20:00,5ª RODADA,1º TURNO,fora,derrota,-1,Neto,30.8,13,5,27,11,3,5,2,6,0,0,1,2,3,4,1,0,2,5,4,0,14
2,2013,Palmeiras,Fortaleza Basquete,28/11/2013 20:00,5ª RODADA,1º TURNO,fora,derrota,-1,Tiagão,26.6,12,4,30,10,2,8,2,2,2,2,0,4,4,2,1,0,3,3,1,0,12
3,2013,Palmeiras,Fortaleza Basquete,28/11/2013 20:00,5ª RODADA,1º TURNO,fora,derrota,-1,Guto,19.0,9,2,21,6,2,5,0,1,3,4,0,2,2,0,0,0,1,3,0,0,8
4,2013,Palmeiras,Fortaleza Basquete,28/11/2013 20:00,5ª RODADA,1º TURNO,fora,derrota,-1,Tyrone Curnell,18.4,9,4,17,7,1,3,3,4,0,0,0,1,1,1,1,0,4,0,4,3,11
5,2013,Palmeiras,Fortaleza Basquete,28/11/2013 20:00,5ª RODADA,1º TURNO,fora,derrota,-1,Dos Santos,30.3,6,2,8,3,0,0,2,3,2,2,1,2,3,1,1,0,4,2,4,0,7
6,2013,Palmeiras,Fortaleza Basquete,28/11/2013 20:00,5ª RODADA,1º TURNO,fora,derrota,-1,Vinicius,18.3,4,2,4,2,0,0,2,2,0,0,0,1,1,1,0,0,3,0,3,0,5
7,2013,Palmeiras,Fortaleza Basquete,28/11/2013 20:00,5ª RODADA,1º TURNO,fora,derrota,-1,Thyago Aleo,24.0,0,0,11,4,0,3,0,1,0,0,1,1,2,6,2,0,2,0,1,0,4
8,2013,Palmeiras,Fortaleza Basquete,28/11/2013 20:00,5ª RODADA,1º TURNO,fora,derrota,-1,Caleb Brown,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2013,Palmeiras,Fortaleza Basquete,28/11/2013 20:00,5ª RODADA,1º TURNO,fora,derrota,-1,W. Sena,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2013,Palmeiras,Fortaleza Basquete,28/11/2013 20:00,5ª RODADA,1º TURNO,fora,derrota,-1,Equipe,200.0,69,26,141,53,8,25,18,28,9,10,9,22,31,18,8,1,19,15,22,5,70
