Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,David Jackson,27.1,2,1,0,0.0,7.0,1,0,23,30,2,3,5,7,7,7,1,0,1
#20,Schattmann,21.5,4,0,0,3.0,0.0,0,0,13,22,3,6,1,1,2,2,2,1,3
#9,Lucas Dias,26.9,2,1,1,2.0,3.0,4,0,11,17,1,3,2,2,4,4,2,0,2
#87,Guilherme,18.3,1,0,2,1.0,0.0,0,1,9,13,1,1,3,5,0,0,2,1,3
#21,Parodi,23.3,5,1,0,0.0,3.0,1,0,9,21,1,3,2,5,2,2,4,0,4
#18,Jimmy,22.7,1,0,0,2.0,1.0,2,0,8,10,2,2,1,2,0,0,3,1,4
#33,Guilherme,13.5,0,1,0,4.0,0.0,1,1,6,8,0,0,3,4,0,0,2,0,2
#3,Márcio,6.9,1,0,0,3.0,3.0,1,1,6,7,0,0,2,2,2,3,1,0,1
#30,Hettsheimeir,20.9,1,1,2,1.0,3.0,2,0,6,15,0,1,2,5,2,2,5,1,6
#5,Elinho,17.0,4,1,0,3.0,0.0,1,0,3,7,1,1,0,2,0,0,3,0,3
#4,Adyel,1.1,1,0,0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#11,Edu Marília,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,6,5,21.0,20.0,14,3,94,150,11,20,21,35,19,20,26,4,30
#1,Fischer,32.5,7,1,0,1.0,3.0,2,0,21,37,3,6,5,8,2,3,3,1,4
#2,Fuller,29.7,5,2,0,3.0,4.0,1,0,18,40,3,6,3,7,3,8,0,1,1
#25,Nesbitt,26.9,1,2,0,4.0,3.0,1,0,14,27,2,5,4,6,0,0,3,2,5
#12,Humberto,21.0,0,0,0,2.0,3.0,0,0,9,22,0,2,2,5,5,6,2,2,4
#21,Wesley,18.2,2,1,0,2.0,1.0,1,0,8,18,0,2,4,6,0,0,2,1,3
#23,Pecos,14.5,1,2,0,0.0,2.0,1,0,7,15,1,3,1,2,2,2,2,1,3
#0,Douglas Santos,8.0,0,0,0,2.0,2.0,0,0,2,2,0,0,0,0,2,2,0,0,0
#31,Robinson,13.8,0,0,0,5.0,2.0,2,0,2,7,0,1,1,2,0,0,1,1,2
#32,Johnson,20.0,1,0,0,3.0,1.0,1,0,2,8,0,0,1,4,0,0,2,1,3
#10,Vezaro,15.4,0,0,0,0.0,0.0,1,0,0,11,0,3,0,1,0,0,2,1,3
#35,Yan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,8,0,22.0,21.0,10,0,83,187,9,28,21,41,14,21,20,15,35
