Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#34,Barnes,27.7,2,1,0,1.0,1.0,3,0,16,41,2,7,5,10,0,0,1,1,2
#35,Gemadinha,22.0,3,2,0,1.0,4.0,1,0,16,23,3,5,2,2,3,4,2,3,5
#0,João Vitor,25.9,0,0,3,2.0,7.0,4,1,10,26,0,0,3,9,4,8,8,4,12
#11,Antonio,27.3,4,1,1,4.0,2.0,1,0,10,15,1,1,3,5,1,2,3,1,4
#24,Douglas Nunes,28.3,1,0,1,3.0,1.0,3,0,9,38,1,6,3,10,0,0,5,2,7
#7,Gabriel,26.1,2,0,1,3.0,0.0,3,0,6,16,2,4,0,2,0,0,3,0,3
#4,Pepo Vidal,26.5,4,3,0,2.0,1.0,2,0,5,7,1,1,0,1,2,2,4,1,5
#1,Spencer,15.3,0,0,0,0.0,1.0,0,0,4,10,0,0,2,5,0,0,0,0,0
#10,R. Piru,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#17,Paulo Nery,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Pezão,1.1,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,7,6,17.0,17.0,17,1,76,176,10,24,18,44,10,16,30,16,46
#22,Paulo,32.3,1,0,0,3.0,1.0,8,0,15,26,1,3,6,8,0,1,3,0,3
#1,Funches III,31.6,0,1,0,1.0,6.0,0,0,14,33,0,2,4,9,6,9,6,2,8
#10,Gustavo,31.5,0,1,0,1.0,4.0,3,0,10,23,0,1,4,9,2,2,1,0,1
#16,Rodrigues,21.8,0,0,1,3.0,4.0,1,1,7,11,0,0,2,3,3,5,5,0,5
#25,Scheuer,13.8,0,0,0,1.0,0.0,0,1,6,17,0,3,3,4,0,0,1,0,1
#55,Augusto,18.4,0,2,0,4.0,1.0,1,0,3,13,1,3,0,2,0,0,1,1,2
#19,Gegê,28.5,8,0,0,1.0,1.0,2,0,3,18,1,4,0,3,0,0,2,1,3
#44,Coimbra,8.1,0,0,0,2.0,0.0,0,0,2,2,0,0,1,1,0,0,1,1,2
#5,Murilo,12.0,2,0,0,1.0,0.0,1,0,0,16,0,4,0,2,0,0,3,1,4
#20,Aquiles,2.0,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#6,Leandro,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,11,4,1,17.0,17.0,17,2,60,162,3,21,20,41,11,17,26,14,40
