Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Gui Santos,31.5,1,2,0,3.0,4.0,3,0,19,37,1,5,6,8,4,6,5,1,6
#9,Rafa Moreira,26.2,2,0,0,3.0,1.0,2,0,16,28,3,6,3,4,1,2,2,1,3
#77,Gui Bento,17.0,1,3,0,0.0,1.0,0,0,8,19,2,5,1,2,0,0,0,1,1
#21,B. Fiorotto,17.3,0,0,0,1.0,1.0,1,0,6,11,0,1,3,4,0,0,4,1,5
#5,Marcelão,8.9,0,0,0,4.0,2.0,1,0,3,6,0,0,1,2,1,2,0,1,1
#8,Gabriel,5.4,1,1,0,0.0,1.0,0,0,2,8,0,2,0,0,2,2,0,1,1
#4,Arthur,19.9,2,1,1,1.0,1.0,1,0,2,14,0,2,1,4,0,0,4,0,4
#22,Pedro,21.4,1,1,1,1.0,0.0,2,0,2,11,0,1,1,4,0,0,1,0,1
#35,José Carlos,11.9,1,1,0,1.0,1.0,1,0,2,15,0,3,1,3,0,0,1,3,4
#6,Ronald,15.8,1,0,0,0.0,1.0,4,1,2,8,0,0,1,4,0,0,3,0,3
#7,Pedrinho Rava,24.9,2,2,0,1.0,0.0,3,0,0,12,0,2,0,3,0,0,2,0,2
Equipe,Equipe,0.0,12,11,2,16.0,13.0,18,1,62,169,6,27,18,38,8,12,23,11,34
#5,Massey,23.6,3,1,0,0.0,1.0,0,0,19,31,5,8,1,2,2,3,10,0,10
#3,Faggiano,26.0,7,4,0,2.0,1.0,4,0,14,24,2,4,4,6,0,0,4,0,4
#6,Brito,18.3,2,0,0,3.0,4.0,2,0,14,21,1,2,2,3,7,9,0,0,0
#15,Renato,22.8,2,1,0,2.0,4.0,0,0,14,23,0,0,7,11,0,1,5,1,6
#8,Crescenzi,30.0,2,1,0,0.0,0.0,2,0,12,28,2,6,3,5,0,0,1,0,1
#30,Mendes,17.3,0,0,0,2.0,4.0,1,0,10,16,1,2,2,3,3,4,5,1,6
#20,Pará,29.7,2,1,0,0.0,1.0,2,0,7,15,0,0,3,7,1,1,0,2,2
#25,Gabriel Jaú,17.8,3,1,1,1.0,0.0,0,1,6,11,0,1,3,4,0,0,2,1,3
#11,Emanuel,9.2,0,0,1,2.0,0.0,1,0,0,0,0,0,0,0,0,0,2,1,3
#13,Malachias,5.4,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,21,9,2,13.0,15.0,12,1,96,171,11,23,25,42,13,18,32,7,39
