Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#55,Augusto,13.5,1,0,0,4.0,1.0,5,0,12,18,2,4,3,3,0,0,1,1,2
#1,Funches III,32.4,4,1,1,1.0,8.0,3,1,12,30,1,3,3,8,3,5,5,3,8
#19,Gegê,27.6,5,3,0,4.0,4.0,2,0,11,17,3,5,0,0,2,2,5,0,5
#10,Gustavo,24.3,1,1,0,2.0,2.0,1,0,11,24,1,4,3,5,2,2,4,1,5
#22,Paulo,27.6,0,0,0,3.0,1.0,2,0,10,15,0,1,4,5,2,2,1,0,1
#2,Smith,24.5,1,0,0,1.0,1.0,1,0,6,26,0,5,3,5,0,1,3,1,4
#6,Leandro,15.3,1,0,0,4.0,2.0,0,0,5,14,1,4,1,1,0,0,2,0,2
#25,Scheuer,11.1,0,0,0,0.0,0.0,0,0,4,6,0,0,2,3,0,0,1,0,1
#16,Rodrigues,17.2,0,0,0,4.0,2.0,2,0,2,6,0,0,0,2,2,2,1,0,1
#20,Aquiles,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#44,Coimbra,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Murilo,6.5,1,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,5,1,23.0,21.0,18,1,73,159,8,27,19,32,11,14,23,7,30
#23,Nezinho,29.9,6,1,0,3.0,9.0,2,0,22,43,5,11,1,2,5,6,1,0,1
#4,Arthur,25.7,1,0,0,2.0,4.0,1,0,13,21,2,3,3,5,1,2,2,2,4
#9,Rafa Moreira,38.6,4,1,0,2.0,2.0,2,0,13,34,3,10,1,1,2,2,5,0,5
#22,Pedro,23.9,2,1,0,1.0,1.0,2,0,7,17,1,3,2,4,0,0,2,0,2
#6,Ronald,14.6,1,0,0,4.0,2.0,4,0,6,6,0,0,2,2,2,2,4,0,4
#3,Gui Santos,20.4,2,0,0,2.0,4.0,3,0,5,15,0,1,2,5,1,2,4,0,4
#21,B. Fiorotto,22.0,1,0,0,2.0,0.0,2,0,4,6,0,0,2,3,0,0,1,0,1
#5,Marcelão,4.5,0,0,0,1.0,0.0,1,0,4,4,0,0,2,2,0,0,0,0,0
#77,Gui Bento,5.5,1,1,0,2.0,0.0,1,1,2,2,0,0,1,1,0,0,1,0,1
#8,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Pedrinho Rava,14.9,3,1,0,2.0,1.0,1,0,0,5,0,1,0,1,0,0,0,0,0
Equipe,Equipe,0.0,21,5,0,21.0,23.0,19,1,76,153,11,29,16,26,11,14,25,5,30
