Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#32,Zach Graham,23.4,1,1,0,1.0,1.0,1,0,14,16,2,2,4,5,0,0,3,1,4
#12,Mineiro,21.2,1,1,0,1.0,0.0,0,0,13,22,1,2,5,8,0,0,1,0,1
#9,Deryk,20.3,6,0,0,0.0,2.0,0,0,12,17,2,3,2,3,2,2,0,0,0
#11,Marquinhos,21.4,1,0,0,2.0,5.0,0,0,11,24,2,3,1,6,3,3,1,1,2
#33,Vargas,21.5,0,1,0,2.0,3.0,0,1,10,22,0,0,4,10,2,2,7,3,10
#16,Olivinha,15.0,1,1,0,0.0,0.0,2,0,9,21,1,3,3,6,0,0,5,0,5
#6,Balbi,20.3,10,0,0,2.0,3.0,1,0,9,12,2,3,1,1,1,1,3,0,3
#71,Demétrio,21.6,1,0,0,1.0,1.0,0,0,8,20,1,5,2,2,1,1,4,1,5
#7,Jhonatan,15.3,0,0,0,5.0,0.0,0,0,3,15,1,5,0,0,0,0,0,0,0
#10,Matheusinho,7.2,1,0,0,1.0,2.0,0,0,2,11,0,3,0,0,2,2,0,1,1
#1,Pedro Nunes,11.9,0,0,0,0.0,2.0,0,0,0,10,0,2,0,1,0,2,0,0,0
#20,R. Rachel,0.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,4,0,17.0,19.0,6,1,91,190,12,31,22,42,11,13,26,9,35
#1,Gerson,30.6,1,0,0,1.0,4.0,2,0,21,40,0,1,10,17,1,3,4,3,7
#30,Enzo,30.7,0,0,1,2.0,3.0,0,0,11,30,1,5,2,5,4,5,7,0,7
#32,Sahdi,23.9,5,0,0,4.0,2.0,3,0,10,13,2,3,1,1,2,2,2,0,2
#3,Lucão,20.9,1,0,0,2.0,1.0,0,0,9,19,0,0,4,9,1,1,3,4,7
#23,Baxley,24.2,2,1,1,1.0,2.0,3,0,8,12,2,2,0,2,2,2,1,0,1
#10,Ansaloni,13.0,1,0,0,3.0,0.0,1,0,6,8,0,0,3,4,0,0,4,0,4
#33,Figueroa,17.8,2,0,0,4.0,0.0,1,0,5,22,1,6,1,2,0,0,1,0,1
#12,Pedro,21.3,1,0,0,0.0,2.0,0,0,4,14,0,2,2,3,0,2,1,1,2
#9,Pastor,15.8,2,0,0,2.0,1.0,0,0,4,4,0,0,2,2,0,0,1,2,3
#2,Thiaguinho,1.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Lelê,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,1,2,20.0,15.0,10,0,78,162,6,19,25,45,10,15,31,10,41
