Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#16,Rafael,27.6,4,3,0,3.0,4.0,2,1,17,30,0,3,6,8,5,5,5,1,6
#18,Lupa,29.7,3,1,0,3.0,2.0,2,0,15,20,0,1,6,7,3,3,3,1,4
#7,Ambrosino,16.2,0,0,1,3.0,2.0,3,0,13,19,2,3,2,3,3,4,2,1,3
#4,Mariani,27.6,4,0,0,3.0,4.0,0,0,13,30,1,4,0,4,10,10,3,0,3
#6,Eugeniusz,16.1,0,2,0,4.0,4.0,2,0,10,22,0,2,4,6,2,4,1,0,1
#9,Figueredo,30.4,4,0,0,0.0,2.0,2,0,9,20,1,4,3,4,0,0,1,1,2
#24,L. Eltink,24.9,3,0,0,0.0,6.0,0,0,8,11,2,3,1,1,0,0,1,1,2
#10,Duda,21.0,1,1,0,2.0,1.0,0,0,7,13,1,3,1,1,2,2,2,0,2
#21,Conceição,6.6,0,0,2,3.0,1.0,0,0,1,6,0,0,0,2,1,2,1,0,1
#11,Guirro,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Daniel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#40,Vitor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,7,3,22.0,26.0,12,1,93,171,7,23,23,36,26,30,21,6,27
#10,Alex,32.2,12,2,1,0.0,2.0,2,0,19,41,2,6,4,9,5,5,4,1,5
#22,Scott,20.5,3,0,0,4.0,7.0,1,1,19,29,0,0,7,11,5,7,3,6,9
#0,Tyrone,28.2,2,1,0,2.0,2.0,1,0,17,33,3,7,2,4,4,4,4,2,6
#1,Deodato,25.0,1,0,1,3.0,2.0,1,0,14,35,4,9,1,3,0,2,4,1,5
#5,Davi,31.0,3,2,0,2.0,2.0,2,0,13,20,2,4,3,3,1,2,1,0,1
#6,Shilton,19.5,0,1,0,4.0,1.0,1,0,10,12,0,0,4,5,2,2,2,2,4
#3,Queiroz,11.8,0,0,0,3.0,1.0,0,0,9,13,2,3,1,1,1,2,4,1,5
#20,Alexei,22.0,0,0,0,5.0,3.0,1,1,5,10,0,0,1,3,3,4,1,1,2
#8,Jackson Jr,9.8,1,0,0,3.0,1.0,1,0,3,12,1,4,0,0,0,0,1,0,1
#19,Leandrinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,6,2,27.0,21.0,10,2,109,205,14,33,23,39,21,28,26,18,44
