Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Fuzaro,38.5,4,1,2,0.0,5.0,6,1,22,45,2,5,6,11,4,8,5,1,6
#2,Fúlvio,35.0,5,1,0,3.0,5.0,2,0,21,31,3,6,2,2,8,9,2,0,2
#10,Fabricio,37.1,2,1,0,1.0,0.0,0,0,9,18,3,4,0,3,0,0,3,1,4
#40,André Goes,34.7,1,1,0,2.0,2.0,1,0,8,29,0,5,3,6,2,2,2,0,2
#24,Paranhos,20.0,0,0,0,4.0,5.0,1,0,5,18,0,0,1,6,3,6,6,2,8
#16,João Pedro,17.1,0,0,0,2.0,0.0,2,1,4,11,0,1,2,4,0,0,4,3,7
#4,Alexey,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Lessa,1.2,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,Guga,8.7,0,1,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colina,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Alex,7.8,0,0,1,1.0,1.0,0,0,0,7,0,1,0,2,0,0,0,2,2
#22,F Cardoso,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,5,3,19.0,18.0,13,2,69,159,8,22,14,34,17,25,27,10,37
#11,Marquinhos,30.5,4,1,0,3.0,3.0,3,0,21,46,5,11,2,4,2,5,3,0,3
#12,Mineiro,30.2,0,0,1,3.0,4.0,2,1,17,28,3,4,3,6,2,4,2,3,5
#33,Vargas,11.0,0,0,0,3.0,2.0,0,0,10,16,0,0,3,6,4,4,2,3,5
#71,Demétrio,21.1,2,0,0,1.0,1.0,1,2,7,11,0,0,3,5,1,1,2,3,5
#7,Jhonatan,25.3,0,0,0,2.0,4.0,1,0,6,25,0,5,2,4,2,2,2,1,3
#16,Olivinha,17.3,1,0,0,2.0,1.0,1,0,6,11,2,3,0,1,0,0,4,0,4
#6,Balbi,33.1,8,4,0,2.0,1.0,1,0,5,16,1,2,1,5,0,0,6,0,6
#32,Zach Graham,18.2,0,1,0,2.0,1.0,1,0,2,9,0,1,1,3,0,0,0,0,0
#9,Deryk,4.1,1,0,0,0.0,0.0,0,0,0,6,0,2,0,0,0,0,0,0,0
#1,Pedro Nunes,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Maciel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#55,Barrera,8.7,3,1,0,2.0,1.0,1,0,0,8,0,2,0,1,0,0,1,1,2
Equipe,Equipe,0.0,19,7,1,21.0,18.0,12,3,74,176,11,30,15,35,11,16,26,12,38
