Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Gustavo,30.2,5,1,0,2.0,6.0,1,0,22,35,1,3,7,9,5,8,1,0,1
#19,Gegê,33.5,6,3,0,3.0,2.0,3,0,12,32,2,6,2,6,2,2,5,1,6
#0,Thornton,34.5,3,1,0,1.0,1.0,2,0,9,19,1,1,3,8,0,0,2,2,4
#44,Coimbra,23.6,0,1,0,1.0,2.0,1,0,7,22,0,0,3,10,1,2,6,0,6
#1,Funches III,26.6,0,1,1,4.0,3.0,2,0,7,12,0,0,2,4,3,4,6,2,8
#22,Paulo,17.1,0,1,1,1.0,0.0,0,0,6,13,0,1,3,5,0,0,4,0,4
#55,Augusto,12.3,2,0,0,3.0,0.0,1,0,6,18,2,4,0,3,0,0,1,1,2
#25,Scheuer,12.3,2,0,0,0.0,0.0,0,0,2,4,0,0,1,2,0,0,2,0,2
#20,Aquiles,4.1,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,3,0,3
#6,Leandro,2.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#16,Rodrigues,3.0,0,0,0,3.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,18,8,2,18.0,15.0,14,0,71,157,6,15,21,48,11,16,32,9,41
#0,João Vitor,21.2,0,0,2,2.0,5.0,0,1,13,19,0,0,5,8,3,3,10,3,13
#6,Gemerson,14.4,1,0,1,2.0,2.0,3,0,10,23,1,3,2,5,3,4,0,2,2
#24,Douglas Nunes,29.2,0,0,0,2.0,2.0,2,0,7,25,0,5,3,4,1,2,6,1,7
#4,Pepo Vidal,28.5,8,0,0,1.0,3.0,3,0,6,24,2,6,0,3,0,0,4,0,4
#11,Antonio,12.4,0,0,0,0.0,0.0,1,0,6,6,0,0,3,3,0,0,2,0,2
#33,Miller,19.1,1,0,0,2.0,0.0,2,0,5,14,1,2,1,4,0,0,1,0,1
#35,Gemadinha,22.0,1,2,0,3.0,1.0,3,0,5,15,0,2,2,4,1,1,1,2,3
#34,Barnes,32.4,2,2,0,3.0,2.0,1,0,5,19,1,5,1,2,0,0,2,0,2
#25,Dixson,17.9,1,2,0,1.0,3.0,0,0,4,16,0,3,1,2,2,3,1,0,1
#7,Gabriel,2.8,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#21,Pezão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,6,3,16.0,18.0,16,1,61,163,5,26,18,36,10,13,30,9,39
