Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Yago,34.1,6,1,0,3.0,4.0,3,0,23,49,4,10,2,6,7,7,3,1,4
#1,Solano,35.0,4,3,0,1.0,7.0,3,1,18,39,0,3,7,11,4,8,3,2,5
#20,Dikembe,24.9,0,0,0,3.0,3.0,1,2,10,18,0,0,5,9,0,0,6,3,9
#35,Maique,13.1,1,1,1,2.0,4.0,0,1,6,13,0,0,1,2,4,7,3,0,3
#10,Vitão,26.2,1,1,1,3.0,1.0,1,0,5,24,1,6,1,3,0,0,2,1,3
#33,Eddy,23.1,0,1,1,2.0,0.0,0,0,5,18,1,4,1,3,0,0,3,1,4
#4,Ruivo,19.8,1,1,0,1.0,1.0,0,0,4,14,1,4,0,0,1,2,2,0,2
#3,Kevin Foster,10.5,0,0,0,2.0,1.0,0,0,3,12,0,2,1,2,1,2,2,1,3
#50,Jonatan,4.8,0,0,0,1.0,0.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#32,Anderson,8.5,0,0,0,1.0,0.0,1,0,0,3,0,1,0,0,0,0,1,2,3
#14,Cristhyã,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#16,Buiú,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,8,3,19.0,21.0,10,4,77,193,8,31,18,36,17,26,26,14,40
#24,Douglas Nunes,30.9,0,0,0,3.0,2.0,1,1,30,39,3,4,9,12,3,3,6,1,7
#33,Miller,28.0,0,1,0,0.0,0.0,1,1,14,26,2,6,4,4,0,0,4,1,5
#34,Barnes,36.0,4,2,0,2.0,2.0,2,0,8,33,0,7,4,6,0,0,3,1,4
#4,Pepo Vidal,32.5,12,3,0,4.0,2.0,3,0,7,20,1,4,1,3,2,2,3,1,4
#0,João Vitor,15.1,1,0,2,3.0,2.0,2,0,6,10,0,0,3,5,0,0,2,0,2
#7,Gabriel,13.4,0,0,0,4.0,3.0,0,0,5,15,0,2,1,2,3,5,1,0,1
#6,Gemerson,27.2,2,1,0,4.0,6.0,1,0,4,17,0,1,2,7,0,0,4,2,6
#11,Antonio,3.5,1,0,0,0.0,1.0,0,0,2,2,0,0,1,1,0,0,1,0,1
#1,Spencer,9.5,1,0,0,1.0,0.0,1,0,0,9,0,3,0,0,0,0,1,0,1
#21,Pezão,1.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,Gemadinha,2.1,0,0,0,0.0,1.0,2,0,0,3,0,1,0,0,0,0,1,0,1
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,7,2,21.0,19.0,13,2,76,174,6,28,25,40,8,10,31,10,41
