Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Jefferson,36.2,3,0,0,2.0,1.0,1,0,20,67,4,17,3,7,2,2,4,4,8
#14,Georginho,40.0,9,2,2,4.0,9.0,1,0,19,41,0,4,6,9,7,11,8,5,13
#8,Shamell,35.1,1,1,0,2.0,2.0,0,0,16,38,4,10,1,3,2,2,2,1,3
#23,Léo Meindl,36.8,1,1,0,3.0,7.0,7,0,16,39,2,6,3,6,4,9,4,3,7
#44,Renan,28.3,0,1,1,3.0,1.0,4,1,4,18,0,4,2,3,0,0,4,2,6
#34,Kurtz,15.5,0,0,0,1.0,1.0,2,0,4,4,0,0,2,2,0,0,5,2,7
#5,Cassiano,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Igor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Jones,8.0,1,1,1,1.0,1.0,0,0,0,6,0,2,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,6,4,16.0,22.0,15,1,79,213,10,43,17,30,15,24,28,21,49
#34,Barnes,34.1,5,0,0,2.0,4.0,2,0,28,53,5,11,3,6,7,8,2,0,2
#24,Douglas Nunes,28.2,3,1,0,2.0,5.0,2,1,15,34,0,5,5,7,5,5,5,1,6
#33,Miller,28.4,2,0,0,5.0,1.0,1,0,15,28,3,6,3,5,0,0,2,2,4
#0,João Vitor,21.9,0,0,2,2.0,3.0,2,1,11,18,0,0,4,7,3,4,8,2,10
#6,Gemerson,16.9,1,0,0,1.0,0.0,0,0,9,9,1,1,3,3,0,0,4,1,5
#35,Gemadinha,14.3,1,1,0,2.0,1.0,0,0,6,16,1,2,1,4,1,2,0,0,0
#4,Pepo Vidal,31.8,9,4,0,3.0,1.0,2,0,3,17,1,5,0,1,0,0,5,1,6
#7,Gabriel,11.6,0,0,0,1.0,1.0,3,0,2,5,0,1,1,1,0,0,1,0,1
#1,Spencer,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Pezão,2.1,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Antonio,10.9,0,0,0,3.0,0.0,1,0,0,5,0,1,0,1,0,0,1,1,2
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,6,2,22.0,16.0,13,2,89,185,11,32,20,35,16,19,29,9,38
