Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Yago,36.6,3,1,0,1.0,6.0,2,0,25,41,5,9,3,5,4,4,3,0,3
#1,Solano,29.7,2,0,0,4.0,8.0,3,0,16,40,2,7,4,6,2,7,7,0,7
#20,Dikembe,26.8,0,0,1,3.0,1.0,1,0,15,20,0,0,7,9,1,2,9,3,12
#7,D. Coleman,31.5,1,1,0,1.0,4.0,0,0,7,21,1,5,1,2,2,2,5,0,5
#10,Vitão,15.5,1,0,0,2.0,1.0,3,0,5,8,1,2,1,1,0,0,1,0,1
#4,Ruivo,16.3,4,1,0,2.0,2.0,1,0,5,19,1,5,0,1,2,2,1,0,1
#35,Maique,18.3,0,0,1,2.0,1.0,1,0,4,10,0,0,2,5,0,0,1,2,3
#33,Eddy,22.4,3,0,0,1.0,0.0,0,0,3,3,1,1,0,0,0,0,1,0,1
#16,Buiú,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#50,Jonatan,0.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Anderson,2.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,14,3,2,16.0,23.0,11,0,80,162,11,29,18,29,11,17,31,7,38
#19,Leandrinho,32.8,5,0,0,3.0,4.0,2,0,21,40,3,5,5,11,2,3,3,1,4
#22,Scott,30.3,4,3,0,2.0,4.0,1,1,18,24,1,1,6,9,3,3,2,3,5
#1,Deodato,25.5,0,0,0,4.0,0.0,1,0,16,23,4,5,2,4,0,0,4,1,5
#10,Alex,29.6,3,1,0,3.0,1.0,1,0,11,30,1,4,4,9,0,0,5,1,6
#0,Tyrone,21.5,1,0,0,4.0,1.0,1,1,4,29,0,7,2,4,0,0,3,2,5
#5,Davi,38.3,2,1,0,4.0,2.0,0,0,3,18,1,6,0,0,0,0,2,0,2
#20,Alexei,6.3,1,0,0,2.0,1.0,0,0,2,4,0,0,0,1,2,2,1,0,1
#6,Shilton,15.2,0,0,0,1.0,3.0,1,0,1,10,0,0,0,4,1,2,1,2,3
#21,Cobb,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Queiroz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Pitico,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Gui Carvalho,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,5,0,23.0,16.0,7,2,76,178,10,28,19,42,8,10,25,11,36
