Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#19,Leandrinho,21.1,3,0,0,4.0,5.0,1,0,18,31,0,0,5,11,8,9,3,2,5
#0,Tyrone,22.1,0,1,0,3.0,4.0,1,0,17,21,2,3,3,3,5,6,0,1,1
#22,Scott,22.4,2,1,1,3.0,6.0,1,0,16,19,0,0,4,5,8,9,2,2,4
#5,Davi,22.7,5,1,0,2.0,2.0,1,0,12,24,3,6,1,2,1,2,1,0,1
#10,Alex,19.2,4,1,0,4.0,1.0,1,1,11,22,3,6,1,2,0,0,4,0,4
#1,Deodato,25.3,2,3,0,3.0,1.0,1,0,10,29,2,7,1,3,2,2,3,2,5
#3,Queiroz,2.2,0,0,0,0.0,0.0,0,1,5,7,1,1,1,2,0,0,0,1,1
#20,Alexei,11.8,0,0,0,3.0,3.0,0,0,5,8,0,0,0,1,5,6,2,1,3
#11,Gui Carvalho,5.4,0,0,0,2.0,1.0,0,0,4,6,0,0,2,3,0,0,0,0,0
#8,Jackson Jr,14.7,1,0,0,4.0,0.0,0,0,3,16,1,4,0,2,0,0,0,0,0
#7,Black,17.9,4,1,0,4.0,1.0,0,0,2,15,0,2,1,4,0,1,4,1,5
#6,Shilton,15.3,0,1,0,2.0,2.0,1,0,1,2,0,0,0,0,1,2,2,0,2
Equipe,Equipe,0.0,21,9,1,36.0,26.0,9,2,104,200,12,29,19,38,30,37,28,11,39
#10,Ansaloni,30.0,0,0,1,4.0,9.0,4,0,14,39,0,5,3,6,8,12,5,1,6
#23,Baxley,28.5,1,0,1,3.0,3.0,2,0,12,22,2,2,2,7,2,2,1,1,2
#12,Pedro,25.8,2,0,0,0.0,9.0,1,0,12,32,0,4,1,4,10,12,4,1,5
#1,Gerson,21.3,3,0,0,5.0,0.0,2,2,10,14,0,0,5,7,0,0,4,2,6
#30,Enzo,25.8,2,0,0,2.0,7.0,2,0,8,32,1,8,0,1,5,6,2,1,3
#32,Sahdi,21.8,2,0,0,2.0,2.0,3,0,7,19,0,4,2,2,3,3,5,0,5
#33,Figueroa,18.2,2,1,0,2.0,2.0,1,0,6,15,1,3,1,2,1,2,0,2,2
#9,Pastor,12.5,0,0,0,3.0,2.0,2,0,2,14,0,2,0,2,2,4,1,0,1
#3,Lucão,8.2,0,0,0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Thiaguinho,8.1,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,1,2,27.0,34.0,18,2,71,187,4,28,14,31,31,41,25,14,39
