Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#19,Leandrinho,28.1,4,1,0,2.0,3.0,1,0,21,37,4,5,4,10,1,2,2,0,2
#0,Tyrone,34.7,2,1,0,2.0,2.0,2,2,17,38,2,6,4,8,3,4,3,4,7
#10,Alex,34.3,6,1,0,0.0,1.0,1,0,16,34,2,6,4,7,2,2,5,0,5
#1,Deodato,33.2,2,1,1,4.0,1.0,1,0,13,30,1,6,5,6,0,0,6,3,9
#22,Scott,16.4,1,1,0,2.0,1.0,0,1,6,10,0,0,2,4,2,2,4,1,5
#6,Shilton,23.1,1,0,0,4.0,3.0,0,1,6,10,0,0,2,3,2,4,4,1,5
#7,Black,2.5,0,0,0,2.0,0.0,0,0,2,2,0,0,1,1,0,0,0,1,1
#5,Davi,14.0,2,0,0,2.0,1.0,0,0,2,11,0,3,0,0,2,2,1,1,2
#8,Jackson Jr,10.7,0,0,0,3.0,1.0,1,0,2,12,0,2,1,3,0,0,1,1,2
#20,Alexei,3.0,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Gui Carvalho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Queiroz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,5,1,22.0,13.0,6,4,85,184,9,28,23,42,12,16,28,13,41
#8,Shamell,40.0,3,0,0,2.0,3.0,2,0,27,53,6,11,4,7,1,6,6,0,6
#23,Léo Meindl,37.1,3,0,0,3.0,5.0,3,0,19,37,2,6,4,6,5,7,4,1,5
#44,Renan,37.1,0,0,1,3.0,3.0,1,0,16,17,4,4,2,2,0,1,3,1,4
#14,Georginho,40.0,11,0,1,2.0,5.0,1,0,10,40,0,7,2,6,6,7,7,2,9
#11,Jefferson,38.2,1,2,0,3.0,3.0,1,0,9,28,0,5,3,5,3,3,4,3,7
#21,Murilo,4.7,0,0,0,1.0,2.0,0,0,6,10,1,1,1,2,1,3,0,1,1
#3,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Kurtz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Jones,2.9,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#5,Cassiano,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Igor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,2,2,14.0,21.0,9,0,87,188,13,35,16,28,16,27,26,13,39
