Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Alexey,36.1,8,1,0,3.0,6.0,1,0,22,34,1,5,7,7,5,5,6,0,6
#20,Gruber,34.1,0,0,4,3.0,4.0,2,1,16,33,1,5,6,8,1,2,5,0,5
#2,Fúlvio,26.1,3,0,0,1.0,6.0,3,0,15,26,1,4,0,1,12,12,5,1,6
#9,Fuzaro,31.5,0,0,1,3.0,6.0,1,0,12,22,1,4,3,3,3,4,0,1,1
#40,André Goes,32.7,4,4,0,4.0,2.0,1,0,11,34,2,8,2,4,1,2,2,1,3
#13,Alex,15.3,0,0,0,4.0,1.0,0,1,4,10,0,0,2,5,0,0,1,1,2
#32,Lessa,16.3,0,0,0,2.0,0.0,0,0,3,3,1,1,0,0,0,0,0,2,2
#8,Colina,5.7,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,0,1,1
#29,Mattos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Ziggy,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucas,2.3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Sanches,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,5,5,22.0,25.0,10,2,85,164,7,27,21,29,22,25,19,7,26
#2,Fuller,31.5,1,2,0,4.0,2.0,3,0,23,42,4,9,4,6,3,3,1,0,1
#1,Fischer,29.7,5,0,0,4.0,4.0,2,0,16,27,2,5,4,5,2,2,1,0,1
#23,Pecos,23.0,1,0,0,1.0,4.0,1,0,11,18,1,2,3,4,2,4,2,2,4
#32,Johnson,11.0,1,0,0,3.0,3.0,0,0,7,11,0,0,3,4,1,3,1,2,3
#31,Robinson,27.1,2,0,0,1.0,2.0,1,0,7,20,0,2,3,6,1,2,6,0,6
#11,Teichmann,17.2,1,0,0,2.0,2.0,1,1,6,7,0,0,3,3,0,1,3,1,4
#0,Douglas Santos,14.0,0,0,0,2.0,1.0,1,1,5,12,0,0,2,5,1,2,0,1,1
#25,Nesbitt,22.4,0,0,0,5.0,2.0,6,1,4,11,0,1,2,4,0,0,4,1,5
#10,Vezaro,8.8,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#21,Wesley,15.5,5,2,0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,16,4,0,27.0,21.0,16,3,79,148,7,19,24,37,10,17,23,8,31
