Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Gustavo,43.0,4,0,0,3.0,6.0,4,0,25,41,3,8,5,5,6,7,0,0,0
#1,Funches III,40.6,1,2,1,4.0,11.0,4,1,16,24,0,0,3,5,10,14,8,2,10
#55,Augusto,20.5,1,1,0,5.0,2.0,4,0,11,14,2,3,2,2,1,1,4,0,4
#44,Coimbra,15.3,0,0,0,0.0,2.0,0,0,8,15,0,0,4,7,0,1,3,1,4
#25,Scheuer,21.6,2,2,0,3.0,2.0,1,0,6,20,0,1,3,8,0,1,1,0,1
#22,Paulo,20.7,0,1,0,2.0,0.0,4,0,5,12,1,2,1,3,0,0,2,0,2
#9,Phillips,25.1,3,1,0,3.0,2.0,3,0,3,17,1,3,0,4,0,0,1,0,1
#19,Gegê,34.0,9,2,0,4.0,4.0,2,0,2,19,0,4,0,1,2,5,5,1,6
#20,Aquiles,2.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Leandro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#16,Rodrigues,2.0,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,9,1,25.0,29.0,24,1,76,162,7,21,18,35,19,29,27,5,32
#7,Wiggins,36.5,3,1,0,3.0,5.0,5,0,20,40,2,6,4,8,6,6,6,3,9
#15,Renato,40.4,0,2,0,1.0,5.0,5,0,18,31,1,2,5,10,5,5,7,2,9
#8,Crescenzi,25.7,2,1,0,5.0,1.0,1,0,13,30,3,8,1,2,2,2,3,1,4
#3,Faggiano,41.5,7,4,0,3.0,4.0,6,0,10,28,2,5,1,5,2,3,3,0,3
#6,Brito,29.0,1,3,0,3.0,6.0,0,1,8,24,1,3,2,5,1,5,0,0,0
#10,Draper,17.4,0,0,0,5.0,1.0,2,0,7,15,0,1,3,5,1,2,1,4,5
#25,Gabriel Jaú,19.0,1,1,0,5.0,1.0,1,0,2,11,0,1,1,4,0,0,4,1,5
#20,Pará,7.2,1,1,0,1.0,1.0,0,0,1,4,0,0,0,1,1,2,0,2,2
#30,Mendes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Malachias,5.2,0,0,0,2.0,1.0,1,0,0,4,0,0,0,2,0,0,1,3,4
#11,Emanuel,3.3,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
Equipe,Equipe,0.0,15,13,0,29.0,25.0,22,1,79,187,9,26,17,42,18,25,29,17,46
