Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Gui Santos,33.9,0,2,0,0.0,5.0,2,0,21,36,2,4,4,8,7,8,2,1,3
#6,Ronald,33.2,0,0,1,3.0,5.0,4,1,13,32,0,1,5,12,3,5,3,5,8
#9,Rafa Moreira,26.4,1,1,0,4.0,1.0,1,0,13,29,3,7,1,3,2,2,4,2,6
#21,B. Fiorotto,22.4,2,2,1,1.0,3.0,2,1,11,17,0,0,5,7,1,3,5,2,7
#23,Nezinho,24.8,1,1,0,4.0,5.0,3,0,5,21,1,5,0,2,2,2,1,0,1
#4,Arthur,23.0,1,0,0,2.0,1.0,0,0,5,19,0,2,2,6,1,1,5,1,6
#7,Pedrinho Rava,20.8,8,1,1,2.0,3.0,0,0,4,11,0,1,0,2,4,4,1,0,1
#22,Pedro,14.5,2,0,0,1.0,0.0,0,0,0,10,0,2,0,2,0,0,2,0,2
#35,José Carlos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#77,Gui Bento,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Marcelão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Gabriel,1.1,0,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,7,3,19.0,23.0,14,2,72,175,6,22,17,42,20,25,26,13,39
#32,David Jackson,34.1,5,1,1,2.0,2.0,2,0,24,38,4,8,6,7,0,0,3,1,4
#9,Lucas Dias,32.6,2,0,3,1.0,3.0,4,0,19,42,4,8,3,8,1,2,4,1,5
#5,Elinho,35.2,6,1,0,1.0,1.0,2,0,10,19,2,3,2,5,0,0,8,2,10
#20,Schattmann,16.0,1,1,0,4.0,2.0,1,0,10,20,2,3,2,3,0,5,1,0,1
#15,Cipolini,16.1,0,0,0,4.0,3.0,0,1,5,15,0,3,1,1,3,4,3,0,3
#18,Jimmy,31.5,2,1,0,3.0,1.0,1,0,5,8,1,2,0,0,2,2,4,1,5
#5,Jean,3.2,0,0,0,2.0,2.0,0,0,3,6,0,0,0,1,3,4,0,0,0
#30,Hettsheimeir,19.5,1,1,0,3.0,5.0,1,0,3,19,1,3,0,5,0,0,4,1,5
#87,Guilherme,11.8,0,0,0,3.0,0.0,3,0,2,5,0,1,1,1,0,0,3,1,4
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,5,4,23.0,19.0,15,1,81,172,14,31,15,31,9,17,31,9,40
