Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Faggiano,32.7,3,3,0,2.0,2.0,3,0,15,19,0,0,7,9,1,1,3,0,3
#20,Pará,28.0,2,2,0,1.0,4.0,3,0,14,17,1,1,5,6,1,2,2,0,2
#7,Wiggins,28.2,5,0,0,0.0,7.0,3,0,11,21,1,3,2,3,4,6,5,0,5
#5,Massey,31.3,1,2,0,4.0,2.0,2,0,11,28,3,8,0,1,2,2,2,0,2
#25,Gabriel Jaú,23.7,0,0,1,3.0,3.0,1,0,10,24,1,3,3,6,1,3,2,0,2
#8,Crescenzi,22.7,1,0,1,4.0,0.0,0,0,7,13,1,3,2,2,0,0,1,0,1
#11,Emanuel,11.5,0,1,0,1.0,2.0,1,0,4,6,0,0,1,2,2,2,0,0,0
#6,Brito,7.3,0,0,0,1.0,3.0,0,0,2,2,0,0,0,0,2,2,0,0,0
#30,Mendes,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Malachias,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#15,Renato,14.5,2,0,0,0.0,0.0,0,0,0,10,0,2,0,2,0,0,2,0,2
Equipe,Equipe,0.0,14,8,2,17.0,23.0,13,0,74,140,7,20,20,31,13,18,17,1,18
#10,Vitão,25.0,0,1,1,2.0,1.0,4,0,13,15,3,3,2,3,0,0,4,1,5
#2,Yago,32.8,5,2,0,1.0,4.0,2,0,13,23,3,5,1,3,2,2,1,1,2
#33,Eddy,26.0,3,1,0,4.0,1.0,1,0,12,21,4,7,0,0,0,0,1,0,1
#35,Maique,22.5,2,0,2,2.0,2.0,1,0,9,12,0,0,4,4,1,2,2,1,3
#3,Kevin Foster,15.0,2,0,0,3.0,2.0,3,0,8,15,2,3,0,2,2,2,5,0,5
#1,Solano,21.9,5,1,0,4.0,2.0,1,0,8,16,1,2,2,4,1,2,1,0,1
#7,D. Coleman,16.8,1,1,0,1.0,2.0,3,0,8,15,1,3,2,2,1,2,3,0,3
#20,Dikembe,14.5,1,0,0,1.0,1.0,0,1,6,14,0,0,3,7,0,0,2,1,3
#4,Ruivo,14.6,2,1,0,3.0,1.0,2,0,3,7,1,1,0,2,0,0,2,0,2
#50,Jonatan,8.4,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#32,Anderson,2.6,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#12,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,7,3,23.0,16.0,18,1,82,140,15,24,15,28,7,10,24,5,29
