Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#0,Morillo,37.8,2,0,0,3.0,3.0,2,0,32,44,4,6,8,11,4,4,2,2,4
#16,Rafael,27.4,2,3,0,4.0,2.0,1,1,24,34,0,3,11,11,2,3,3,1,4
#18,Lupa,34.0,4,2,0,5.0,4.0,0,0,12,20,0,0,4,7,4,6,1,1,2
#9,Figueredo,29.7,7,2,0,2.0,3.0,0,0,5,21,0,4,2,4,1,1,3,0,3
#10,Duda,28.1,4,0,1,1.0,2.0,3,0,3,17,1,5,0,1,0,0,3,0,3
#21,Conceição,5.6,0,0,0,2.0,0.0,1,0,2,6,0,0,1,3,0,0,0,0,0
#7,Ambrosino,12.8,2,0,0,1.0,0.0,0,0,2,12,0,2,1,3,0,0,5,2,7
#6,Eugeniusz,4.3,0,0,0,1.0,2.0,2,0,1,2,0,0,0,0,1,2,0,0,0
#5,Jean,1.5,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#24,L. Eltink,2.2,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#17,Fidelis,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Mariani,16.6,3,1,0,1.0,1.0,1,0,0,8,0,2,0,1,0,0,2,0,2
Equipe,Equipe,0.0,24,8,1,21.0,17.0,10,1,81,167,5,23,27,41,12,16,20,8,28
#28,Lucas,35.3,1,1,1,1.0,4.0,3,1,20,32,1,4,6,7,5,6,1,2,3
#5,Jamaal,31.1,5,0,0,3.0,6.0,1,0,15,28,1,4,3,5,6,6,4,0,4
#4,Cauê,33.2,3,1,0,3.0,2.0,2,0,15,31,1,3,6,11,0,0,4,0,4
#3,Mogi,38.2,0,2,0,3.0,0.0,0,0,15,20,3,4,3,4,0,0,4,1,5
#9,Paulinho,16.4,4,0,0,1.0,3.0,3,0,8,28,1,6,2,4,1,2,2,2,4
#15,Diego,18.2,1,0,0,2.0,2.0,1,0,6,8,0,0,2,3,2,2,2,4,6
#17,Du Sommer,11.3,2,0,0,1.0,1.0,0,0,5,7,0,0,2,3,1,1,1,0,1
#35,Freddie,15.7,0,1,0,3.0,3.0,2,0,3,7,1,1,0,2,0,0,3,0,3
#13,Jackson,0.7,0,1,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#36,Arthur,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,6,1,17.0,21.0,14,1,87,164,8,23,24,39,15,17,25,10,35
