Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Marquinhos,29.2,2,1,0,0.0,3.0,2,0,17,34,2,6,4,6,3,4,3,0,3
#16,Olivinha,26.4,1,0,0,1.0,4.0,0,0,14,21,2,3,1,3,6,6,4,2,6
#9,Deryk,24.8,4,1,0,2.0,1.0,1,0,11,18,2,4,2,2,1,2,1,0,1
#6,Balbi,29.5,6,0,0,1.0,0.0,2,0,10,22,2,4,2,5,0,0,4,0,4
#12,Mineiro,24.1,1,0,0,2.0,1.0,1,0,9,23,1,3,2,6,2,2,2,2,4
#71,Demétrio,15.6,0,0,0,2.0,2.0,0,0,6,18,0,2,3,5,0,2,5,1,6
#32,Zach Graham,21.9,0,0,0,2.0,1.0,1,0,6,11,1,1,1,3,1,2,1,0,1
#8,Ruan,7.5,1,1,0,0.0,1.0,0,0,2,4,0,0,1,2,0,0,0,0,0
#7,Black,6.3,0,1,0,1.0,1.0,0,0,2,5,0,1,0,0,2,2,2,0,2
#1,Pedro Nunes,9.7,2,0,0,2.0,1.0,0,0,1,5,0,1,0,0,1,2,5,0,5
#7,Jhonatan,5.2,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,4,0,13.0,15.0,7,0,78,161,10,25,16,32,16,22,29,5,34
#7,D. Coleman,29.4,0,0,0,3.0,3.0,1,1,24,51,3,8,6,12,3,3,1,1,2
#10,Vitão,34.0,0,1,1,2.0,1.0,2,1,17,35,1,5,7,10,0,0,1,3,4
#1,Solano,35.9,8,1,0,1.0,3.0,1,0,13,30,1,4,5,9,0,0,8,2,10
#35,Maique,26.6,2,0,0,4.0,1.0,0,3,12,20,0,2,6,7,0,0,6,2,8
#20,Dikembe,17.6,4,0,0,1.0,1.0,0,0,4,13,0,0,2,6,0,1,3,3,6
#50,Jonatan,3.6,0,0,0,1.0,0.0,0,0,3,3,1,1,0,0,0,0,0,0,0
#2,Yago,31.9,7,3,0,0.0,4.0,3,0,2,15,0,3,0,2,2,2,4,0,4
#12,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Eddy,7.8,0,0,0,0.0,0.0,0,0,0,8,0,2,0,1,0,0,2,1,3
#4,Ruivo,6.4,0,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#32,Anderson,7.0,0,0,0,2.0,0.0,0,0,0,6,0,2,0,0,0,0,1,0,1
#16,Buiú,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,5,1,15.0,13.0,7,5,75,184,6,28,26,47,5,6,28,15,43
