Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#44,Renan,37.2,4,2,1,4.0,2.0,0,2,23,46,4,10,4,6,3,4,6,2,8
#23,Léo Meindl,27.5,3,1,0,2.0,6.0,1,1,19,22,0,0,7,8,5,6,1,2,3
#14,Georginho,40.0,9,0,1,1.0,6.0,3,0,13,29,2,7,1,1,5,6,10,3,13
#11,Jefferson,18.7,1,0,0,2.0,0.0,0,0,12,18,4,6,0,0,0,0,3,0,3
#34,Kurtz,21.3,0,0,0,2.0,1.0,0,3,10,12,0,0,5,6,0,0,5,0,5
#5,Cassiano,14.0,1,0,0,0.0,2.0,2,0,9,18,1,4,2,2,2,2,1,0,1
#8,Shamell,33.2,9,2,0,3.0,2.0,4,0,6,19,2,5,0,2,0,0,6,0,6
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Jones,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Igor,2.8,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#3,Danilo,5.3,0,0,0,0.0,0.0,0,0,0,12,0,4,0,0,0,0,0,1,1
#21,Murilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,27,5,2,14.0,19.0,11,6,92,179,13,37,19,25,15,18,34,8,42
#17,Rashaun,36.2,6,2,0,2.0,6.0,0,0,18,39,3,6,4,9,1,3,6,0,6
#10,Alex,19.1,0,0,0,2.0,0.0,1,0,15,21,3,5,3,3,0,0,2,1,3
#20,Davis,26.4,2,1,0,1.0,0.0,1,0,13,33,3,9,2,3,0,0,0,3,3
#14,Sualisson,34.1,3,3,0,4.0,4.0,1,1,13,31,0,2,5,9,3,5,4,3,7
#11,Vinicius,19.1,1,0,0,3.0,1.0,1,0,4,10,0,0,2,5,0,0,1,0,1
#3,Brite,13.1,2,0,0,2.0,0.0,2,0,4,10,0,0,2,5,0,0,0,2,2
#8,Cauê,24.6,2,0,0,2.0,2.0,0,0,3,17,1,3,0,3,0,2,3,0,3
#12,Mathias,25.2,1,0,1,1.0,1.0,2,0,3,12,0,0,1,5,1,2,4,0,4
#5,Armani,2.4,0,0,0,2.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#7,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,6,1,19.0,14.0,9,1,73,175,10,25,19,43,5,12,24,11,35
