Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Fuzaro,34.5,2,3,0,3.0,7.0,2,1,27,41,2,6,9,10,3,3,1,0,1
#40,André Goes,35.5,8,4,1,4.0,6.0,1,0,25,46,3,8,6,8,4,6,8,0,8
#2,Fúlvio,37.5,7,0,0,3.0,2.0,4,0,17,50,3,12,4,7,0,0,1,2,3
#24,Paranhos,27.4,1,1,1,3.0,5.0,0,1,11,20,0,0,4,8,3,4,4,2,6
#10,Fabricio,36.9,3,0,0,2.0,3.0,1,0,8,33,1,8,2,4,1,1,6,1,7
#0,Guga,6.1,0,1,0,2.0,1.0,0,0,4,4,0,0,1,1,2,2,0,1,1
#13,Alex,6.3,0,0,0,1.0,0.0,0,0,4,4,0,0,2,2,0,0,0,1,1
#8,Colina,3.4,0,0,0,0.0,0.0,0,0,0,6,0,2,0,0,0,0,0,0,0
#22,F Cardoso,1.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Ziggy,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Lessa,11.0,0,1,0,2.0,0.0,0,0,0,5,0,1,0,1,0,0,1,0,1
#34,Sanches,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,21,10,2,22.0,24.0,10,2,96,209,9,37,28,41,13,16,21,10,31
#25,Dixson,26.2,1,1,0,3.0,2.0,3,4,19,32,1,4,7,9,2,2,2,1,3
#34,Barnes,27.5,8,1,0,2.0,3.0,5,0,18,43,3,8,4,8,1,3,5,1,6
#24,Douglas Nunes,23.8,0,0,0,2.0,0.0,1,0,15,21,3,3,3,6,0,0,3,2,5
#0,João Vitor,15.9,1,0,0,4.0,5.0,2,1,12,18,0,0,4,5,4,8,4,1,5
#4,Pepo Vidal,19.1,7,0,0,1.0,1.0,2,0,8,14,2,3,1,2,0,1,1,0,1
#11,Antonio,25.7,3,2,1,3.0,1.0,0,0,7,9,1,1,2,3,0,0,3,0,3
#7,Gabriel,11.7,0,0,0,2.0,1.0,1,0,6,9,1,2,1,1,1,1,2,0,2
#33,Miller,24.1,3,0,1,5.0,3.0,0,0,5,10,1,1,0,2,2,3,5,1,6
#35,Gemadinha,12.0,1,0,0,0.0,2.0,1,0,3,9,1,3,0,0,0,0,3,0,3
#6,Gemerson,14.0,0,0,0,2.0,1.0,3,0,1,9,0,2,0,0,1,3,2,1,3
#21,Pezão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,24,4,2,24.0,19.0,18,5,94,174,13,27,22,36,11,21,31,11,42
