Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Gui Santos,35.3,3,1,0,5.0,3.0,2,1,25,42,2,4,8,13,3,4,2,1,3
#9,Rafa Moreira,26.5,0,0,0,5.0,4.0,2,0,12,31,2,8,2,2,2,3,1,1,2
#4,Arthur,29.0,3,0,2,3.0,3.0,2,0,11,19,0,2,4,5,3,3,6,1,7
#23,Nezinho,36.6,5,1,0,5.0,4.0,6,0,11,31,2,7,2,4,1,2,4,0,4
#6,Ronald,27.4,1,1,0,4.0,3.0,1,1,6,8,0,0,3,4,0,0,4,1,5
#21,B. Fiorotto,22.2,1,0,0,1.0,4.0,1,0,6,20,0,0,2,7,2,6,5,4,9
#5,Marcelão,3.3,0,0,0,0.0,0.0,0,0,4,4,0,0,2,2,0,0,1,0,1
#7,Pedrinho Rava,16.4,2,1,0,1.0,2.0,1,0,2,4,0,0,1,1,0,2,2,0,2
#77,Gui Bento,2.7,0,0,0,0.0,0.0,0,0,2,8,0,2,1,1,0,0,0,0,0
#35,José Carlos,0.7,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#8,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,4,2,24.0,23.0,16,2,79,170,6,24,25,39,11,20,29,11,40
#14,Dawkins,34.8,0,2,0,1.0,4.0,1,0,21,44,5,10,0,3,6,8,4,1,5
#26,Betinho,37.2,5,3,0,3.0,8.0,1,0,18,31,0,3,5,7,8,8,5,0,5
#3,Bennett,25.9,3,0,0,5.0,1.0,3,0,14,24,1,2,5,8,1,2,3,0,3
#33,C. Torres,19.6,0,1,0,3.0,2.0,0,0,10,21,2,3,1,4,2,4,2,0,2
#13,Toledo,27.5,1,3,1,4.0,3.0,1,0,9,21,0,1,3,5,3,6,3,3,6
#50,Ware,23.3,1,1,0,2.0,1.0,1,0,7,14,1,2,2,4,0,0,3,0,3
#6,Scaglia,17.7,1,1,0,4.0,1.0,0,0,5,8,1,2,0,0,2,2,1,1,2
#9,Buffat,9.1,0,0,0,0.0,1.0,1,0,2,8,0,2,0,0,2,2,0,0,0
#7,Isaac,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#23,L. Cauê,5.0,0,1,0,1.0,3.0,0,0,0,4,0,0,0,1,0,2,1,0,1
Equipe,Equipe,0.0,11,12,1,23.0,24.0,8,0,86,175,10,25,16,32,24,34,26,6,32
