Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#34,Barnes,32.5,3,0,0,1.0,5.0,1,0,38,54,8,10,5,10,4,4,0,0,0
#0,João Vitor,29.3,0,2,1,2.0,3.0,1,3,15,24,1,1,6,9,0,3,2,4,6
#24,Douglas Nunes,29.9,3,1,0,0.0,3.0,1,0,13,19,2,4,3,3,1,1,2,0,2
#11,Antonio,7.7,0,0,0,4.0,1.0,0,0,8,14,1,2,2,3,1,2,0,0,0
#33,Miller,15.9,2,0,0,2.0,1.0,1,0,4,9,0,1,2,3,0,0,2,0,2
#4,Pepo Vidal,36.1,12,3,0,2.0,1.0,4,0,4,12,0,2,2,3,0,0,9,2,11
#35,Gemadinha,9.7,0,0,0,0.0,2.0,0,0,2,2,0,0,0,0,2,2,0,0,0
#25,Dixson,25.9,0,0,0,3.0,0.0,1,0,2,15,0,3,1,3,0,0,2,0,2
#6,Gemerson,13.1,0,0,0,3.0,1.0,2,0,0,10,0,2,0,2,0,0,1,0,1
#21,Pezão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,R. Piru,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,6,1,17.0,17.0,13,3,86,159,12,25,21,36,8,12,20,8,28
#30,Hettsheimeir,24.2,1,1,0,0.0,3.0,3,1,19,25,2,4,4,4,5,5,7,1,8
#32,David Jackson,32.3,4,0,0,1.0,2.0,3,0,19,26,3,4,5,7,0,0,5,3,8
#9,Lucas Dias,36.8,4,2,1,3.0,8.0,0,0,17,45,2,9,3,6,5,6,4,1,5
#21,Parodi,26.4,4,1,0,4.0,2.0,1,0,15,20,3,4,2,3,2,2,0,1,1
#5,Elinho,27.9,1,1,0,2.0,0.0,3,0,9,15,3,5,0,0,0,0,4,1,5
#87,Guilherme,15.8,0,1,0,0.0,1.0,1,2,6,11,0,1,3,4,0,0,1,2,3
#20,Schattmann,16.8,2,1,0,2.0,0.0,0,0,5,18,1,4,1,3,0,0,0,0,0
#18,Jimmy,16.7,1,0,0,3.0,0.0,1,0,2,10,0,2,1,2,0,0,0,0,0
#33,Guilherme,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Márcio,3.2,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,7,1,17.0,17.0,12,3,92,170,14,33,19,29,12,13,22,10,32
