Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#14,Georginho,38.8,3,2,3,5.0,5.0,3,2,24,48,2,6,7,12,4,6,7,0,7
#23,Léo Meindl,35.4,6,0,0,4.0,3.0,3,0,12,27,2,3,3,9,0,0,6,2,8
#8,Shamell,35.2,3,1,1,2.0,4.0,3,0,12,26,1,4,3,4,3,6,1,0,1
#21,Murilo,22.8,0,0,1,4.0,8.0,1,0,10,24,0,2,1,3,8,12,1,2,3
#44,Renan,26.8,1,1,1,5.0,0.0,1,0,9,20,1,4,3,4,0,0,9,1,10
#11,Jefferson,26.6,2,1,1,2.0,5.0,1,0,8,34,2,9,1,3,0,1,5,3,8
#3,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Kurtz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Jones,13.3,0,0,0,1.0,0.0,0,0,0,4,0,1,0,0,0,1,1,0,1
#5,Cassiano,1.1,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Igor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,5,7,25.0,25.0,13,2,75,183,8,29,18,35,15,26,30,12,42
#19,Leandrinho,32.2,6,0,0,3.0,6.0,6,0,19,45,3,7,1,7,8,10,3,0,3
#22,Scott,22.6,1,2,1,4.0,4.0,1,1,15,27,0,0,6,12,3,3,4,4,8
#10,Alex,32.7,2,0,0,3.0,6.0,1,0,14,41,1,7,5,9,1,2,6,0,6
#1,Deodato,27.2,2,1,0,3.0,0.0,0,0,13,31,3,7,2,5,0,0,3,2,5
#0,Tyrone,31.9,0,0,2,5.0,5.0,0,0,12,32,2,7,1,3,4,5,2,3,5
#6,Shilton,16.8,2,0,0,3.0,2.0,0,0,5,10,0,0,2,4,1,2,2,4,6
#21,Cobb,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Davi,27.3,5,1,0,2.0,1.0,1,0,0,8,0,2,0,1,0,0,1,2,3
#3,Queiroz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Pitico,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Alexei,9.0,0,1,0,2.0,0.0,0,0,0,4,0,0,0,2,0,0,2,0,2
#11,Gui Carvalho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,5,3,26.0,24.0,11,1,78,198,9,30,17,43,17,22,30,19,49
