Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#33,Felipe,32.8,2,0,0,4.0,6.0,1,0,19,34,2,4,4,7,5,8,9,2,11
#17,Rashaun,18.1,0,0,0,5.0,8.0,1,0,18,27,1,3,4,5,7,8,0,0,0
#11,Vinicius,21.1,0,0,1,2.0,1.0,1,1,8,19,0,1,4,8,0,0,5,2,7
#20,Davis,12.1,0,1,0,1.0,1.0,0,0,7,16,2,4,0,1,1,2,1,0,1
#3,Brite,26.6,2,4,0,4.0,2.0,4,0,7,30,0,4,2,7,3,4,3,2,5
#14,Sualisson,20.8,0,0,1,4.0,2.0,0,0,4,14,0,0,2,5,0,4,6,3,9
#5,Armani,5.1,0,0,0,0.0,0.0,1,0,3,3,1,1,0,0,0,0,0,0,0
#10,Alex,35.6,1,0,0,4.0,2.0,1,0,2,27,0,6,1,4,0,1,2,0,2
#8,Cauê,21.3,2,0,1,2.0,3.0,2,0,2,6,0,0,0,2,2,2,4,0,4
#12,Mathias,6.5,0,1,0,1.0,0.0,0,0,2,8,0,0,1,4,0,0,0,2,2
#9,Bruninho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,7,6,3,27.0,25.0,11,1,72,184,6,23,18,43,18,29,31,17,48
#10,Coelho,29.3,1,0,0,3.0,10.0,1,0,22,32,3,6,3,3,7,8,0,1,1
#28,Lucas,32.0,3,0,1,4.0,6.0,1,0,18,34,2,3,3,9,6,7,6,3,9
#36,Arthur,28.7,0,1,0,2.0,3.0,2,0,9,27,1,5,3,6,0,0,7,1,8
#4,Cauê,29.6,5,1,0,3.0,0.0,1,0,7,16,1,4,2,2,0,0,6,1,7
#5,Jamaal,32.6,3,1,0,4.0,3.0,1,0,7,28,0,4,3,7,1,2,0,0,0
#15,Diego,5.8,0,0,0,4.0,3.0,0,0,6,11,0,1,1,1,4,6,1,0,1
#17,Du Sommer,19.8,0,0,0,3.0,2.0,1,0,4,11,0,2,2,2,0,1,0,2,2
#35,Freddie,5.7,0,0,0,0.0,0.0,1,0,2,10,0,2,1,2,0,0,2,0,2
#9,Paulinho,16.6,3,0,0,2.0,0.0,0,0,1,8,0,2,0,0,1,2,2,0,2
#3,Mogi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Jackson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,3,1,25.0,27.0,8,0,76,177,7,29,18,32,19,26,27,9,36
