Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#15,Cipolini,24.4,0,1,2,2.0,3.0,0,2,20,34,4,6,2,4,4,6,2,2,4
#9,Lucas Dias,31.3,8,2,0,2.0,3.0,3,1,19,30,0,2,8,10,3,4,4,5,9
#20,Schattmann,22.7,2,0,0,3.0,1.0,2,0,13,27,4,8,0,1,1,1,4,1,5
#18,Jimmy,30.9,2,1,0,2.0,2.0,1,0,11,25,1,5,3,4,2,2,4,2,6
#30,Hettsheimeir,19.8,1,0,0,2.0,5.0,2,0,10,19,1,3,3,4,1,2,5,0,5
#5,Elinho,32.0,12,0,0,2.0,4.0,2,0,9,20,0,2,2,4,5,6,1,1,2
#33,Guilherme,7.3,0,0,1,1.0,2.0,0,0,6,9,0,1,2,2,2,2,0,0,0
#32,David Jackson,24.3,2,1,0,0.0,2.0,1,0,4,18,0,1,1,6,2,3,3,1,4
#21,Parodi,5.1,1,0,0,0.0,0.0,2,0,2,2,0,0,1,1,0,0,0,0,0
#4,Adyel,1.8,0,0,0,0.0,1.0,0,0,1,2,0,0,0,0,1,2,1,0,1
#23,Augusto,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Márcio,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,28,5,3,14.0,23.0,13,3,95,186,10,28,22,36,21,28,27,14,41
#9,Figueredo,34.7,6,2,0,4.0,1.0,2,0,23,42,5,10,3,5,2,2,2,0,2
#16,Rafael,27.8,1,1,1,4.0,5.0,3,2,17,27,3,5,3,5,2,2,4,1,5
#4,Mariani,25.7,4,0,0,1.0,0.0,2,0,12,23,4,7,0,1,0,0,1,0,1
#18,Lupa,28.9,3,3,0,3.0,4.0,2,0,11,16,0,0,4,6,3,4,1,1,2
#7,Ambrosino,11.3,0,0,0,3.0,1.0,1,0,9,23,1,5,3,4,0,0,2,1,3
#10,Duda,22.7,5,1,0,2.0,1.0,0,0,8,22,2,6,1,2,0,0,2,0,2
#8,Buemo,11.1,1,0,0,0.0,1.0,1,0,5,8,1,2,0,0,2,2,2,0,2
#24,L. Eltink,21.3,2,0,0,2.0,0.0,1,0,5,13,1,3,1,2,0,0,3,2,5
#21,Conceição,9.7,0,2,0,3.0,0.0,0,0,0,4,0,0,0,2,0,0,1,0,1
#33,Abner,1.4,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,Guga,2.5,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#6,Eugeniusz,3.0,0,0,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,2
Equipe,Equipe,0.0,22,9,1,25.0,14.0,13,2,90,180,17,38,15,28,9,10,22,8,30
