Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#1,Funches III,21.4,1,0,0,4.0,4.0,0,2,18,28,0,0,7,12,4,4,3,3,6
#10,Gustavo,27.2,1,1,0,2.0,2.0,2,0,17,28,3,6,4,5,0,0,0,1,1
#22,Paulo,14.7,0,0,0,2.0,1.0,1,1,11,23,1,1,3,9,2,2,1,1,2
#9,Phillips,18.1,3,1,0,2.0,2.0,1,0,9,18,0,3,4,4,1,1,0,0,0
#0,Thornton,30.7,3,1,0,0.0,1.0,0,0,8,26,0,4,3,6,2,2,1,4,5
#25,Scheuer,13.8,0,1,0,3.0,1.0,0,0,6,11,0,0,3,5,0,1,1,2,3
#44,Coimbra,14.1,1,0,0,1.0,2.0,1,0,5,11,0,0,2,4,1,3,2,0,2
#55,Augusto,13.7,0,0,0,2.0,2.0,1,0,4,13,0,2,1,2,2,3,0,0,0
#19,Gegê,26.9,7,0,0,2.0,0.0,0,0,3,6,1,2,0,0,0,0,2,2,4
#6,Leandro,11.2,0,0,0,1.0,1.0,0,0,3,13,0,3,1,1,1,2,1,0,1
#16,Rodrigues,8.3,0,0,1,3.0,1.0,0,1,2,6,0,0,1,2,0,2,1,1,2
#20,Aquiles,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,4,1,22.0,17.0,8,4,86,183,5,21,29,50,13,20,13,14,27
#44,Renan,31.8,3,1,2,3.0,4.0,0,4,25,35,3,6,6,6,4,5,7,1,8
#11,Jefferson,30.9,2,0,0,4.0,6.0,1,0,22,43,5,9,1,4,5,8,5,3,8
#23,Léo Meindl,32.2,1,0,0,4.0,5.0,4,0,19,30,0,3,6,7,7,7,6,1,7
#8,Shamell,37.5,5,3,0,2.0,4.0,1,0,13,23,3,5,1,3,2,2,2,0,2
#14,Georginho,37.8,8,1,0,1.0,2.0,2,1,11,14,1,2,3,3,2,2,2,1,3
#2,Jones,15.9,1,0,0,2.0,0.0,0,0,11,11,3,3,1,1,0,0,1,0,1
#21,Murilo,5.0,0,0,0,0.0,0.0,1,0,2,4,0,0,1,2,0,0,0,1,1
#34,Kurtz,2.9,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,0,1,1
#20,Igor,0.3,0,0,0,0.0,1.0,0,0,1,2,0,0,0,0,1,2,0,0,0
#5,Cassiano,2.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Danilo,3.5,0,0,0,0.0,0.0,0,0,0,5,0,1,0,1,0,0,0,0,0
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,5,2,17.0,22.0,10,5,106,169,15,29,20,28,21,26,25,9,34
