Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#21,Parodi,20.7,1,0,0,1.0,2.0,1,0,16,24,4,6,2,3,0,0,2,0,2
#32,David Jackson,28.8,3,0,0,1.0,5.0,1,0,14,38,0,4,5,11,4,4,4,2,6
#9,Lucas Dias,31.1,2,4,1,3.0,4.0,4,0,14,34,0,4,4,8,6,6,4,3,7
#20,Schattmann,22.3,0,0,0,2.0,3.0,1,0,12,22,2,5,2,2,2,3,2,1,3
#33,Guilherme,15.7,1,0,0,4.0,2.0,0,0,11,12,2,2,1,1,3,4,3,0,3
#18,Jimmy,23.8,1,1,0,1.0,2.0,1,0,9,19,1,3,3,5,0,0,2,0,2
#15,Cipolini,26.8,1,0,0,1.0,1.0,3,0,8,18,0,2,4,6,0,0,5,2,7
#3,Márcio,4.3,0,0,0,1.0,1.0,1,0,2,4,0,0,0,1,2,2,1,1,2
#23,Augusto,2.1,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1
#11,Edu Marília,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Elinho,23.9,4,0,0,3.0,0.0,2,0,0,10,0,2,0,2,0,0,3,0,3
#4,Adyel,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,5,1,17.0,20.0,15,0,86,181,9,28,21,39,17,19,31,11,42
#11,Antonio,29.6,4,1,0,2.0,4.0,1,0,14,28,1,3,4,7,3,5,4,0,4
#7,Gabriel,28.1,0,1,0,3.0,0.0,0,0,14,34,2,8,4,5,0,0,3,1,4
#34,Barnes,26.1,3,0,0,3.0,1.0,0,0,12,35,2,7,2,6,2,2,1,0,1
#0,João Vitor,19.1,2,0,2,1.0,3.0,3,0,11,12,0,0,3,3,5,6,3,2,5
#1,Spencer,21.2,2,1,0,5.0,1.0,2,0,8,23,2,5,1,4,0,0,2,1,3
#24,Douglas Nunes,19.9,0,1,0,1.0,2.0,2,0,6,12,0,2,1,1,4,4,5,2,7
#35,Gemadinha,17.3,0,0,0,1.0,3.0,3,0,6,25,0,5,2,4,2,2,2,1,3
#21,Pezão,13.3,0,0,0,2.0,1.0,1,0,4,6,0,0,2,3,0,0,4,1,5
#10,R. Piru,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Pepo Vidal,25.0,9,1,0,2.0,2.0,1,0,0,12,0,4,0,0,0,0,2,2,4
Equipe,Equipe,0.0,20,5,2,20.0,17.0,14,0,75,187,7,34,19,33,16,19,26,11,37
