Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#30,Hettsheimeir,25.0,0,1,0,1.0,1.0,3,0,23,38,4,7,4,7,3,3,0,1,1
#9,Lucas Dias,31.8,3,1,0,3.0,10.0,1,0,20,37,1,5,3,5,11,12,3,1,4
#32,David Jackson,36.5,2,1,0,1.0,5.0,0,0,16,34,2,6,2,5,6,6,4,2,6
#20,Schattmann,21.1,1,0,0,2.0,2.0,0,0,12,22,2,4,2,4,2,2,1,0,1
#5,Elinho,33.3,7,2,0,4.0,2.0,3,0,8,18,2,4,1,2,0,2,5,1,6
#18,Jimmy,25.4,4,1,0,4.0,0.0,0,0,6,13,0,1,3,5,0,0,3,2,5
#15,Cipolini,17.5,1,1,0,1.0,2.0,0,0,4,7,1,1,0,0,1,4,2,0,2
#33,Guilherme,4.5,1,0,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#4,Adyel,5.0,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#22,F Cardoso,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Márcio,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,7,0,18.0,22.0,9,0,89,175,12,30,15,28,23,29,22,8,30
#1,Solano,33.9,4,4,1,4.0,5.0,4,2,20,36,2,6,5,7,4,4,4,2,6
#2,Yago,32.6,9,1,0,3.0,6.0,2,0,17,45,1,5,4,11,6,8,2,0,2
#10,Vitão,24.4,1,0,0,4.0,2.0,2,2,17,20,3,4,4,4,0,0,3,1,4
#35,Maique,23.2,1,0,0,4.0,2.0,0,2,13,19,0,0,6,9,1,1,5,3,8
#20,Dikembe,24.8,0,0,2,4.0,1.0,1,2,10,17,0,0,5,8,0,1,6,5,11
#33,Eddy,16.7,0,0,0,2.0,0.0,0,0,7,13,2,4,0,0,1,1,1,0,1
#7,D. Coleman,23.3,0,0,0,0.0,1.0,0,0,5,14,1,2,0,3,2,2,0,0,0
#4,Ruivo,18.3,2,1,0,1.0,0.0,0,0,3,9,1,3,0,0,0,0,2,1,3
#32,Anderson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Kevin Foster,2.8,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1
#50,Jonatan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,17,6,3,23.0,17.0,11,8,92,173,10,24,24,42,14,17,26,12,38
