Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#33,Miller,27.9,0,0,0,2.0,3.0,0,0,18,29,2,5,3,4,6,6,7,1,8
#34,Barnes,28.7,1,0,0,2.0,3.0,1,0,11,28,2,6,2,4,1,2,1,0,1
#4,Pepo Vidal,27.2,5,1,0,4.0,4.0,1,0,10,22,0,4,4,4,2,2,3,1,4
#11,Antonio,19.7,0,0,0,4.0,1.0,0,0,9,15,1,3,3,3,0,0,3,2,5
#6,Gemerson,15.7,3,0,0,3.0,2.0,1,0,7,15,1,3,1,2,2,2,1,3,4
#0,João Vitor,24.4,3,0,0,1.0,4.0,0,0,5,18,0,0,0,6,5,6,5,0,5
#1,Spencer,15.2,0,0,0,3.0,1.0,1,0,5,8,1,2,1,1,0,0,2,0,2
#24,Douglas Nunes,17.8,2,0,0,4.0,1.0,2,0,4,13,1,3,0,1,1,2,5,0,5
#7,Gabriel,10.4,0,1,0,1.0,2.0,0,0,2,15,0,3,1,2,0,2,0,0,0
#35,Gemadinha,12.9,0,0,0,1.0,2.0,0,0,1,15,0,3,0,2,1,2,2,0,2
#3,Nicolas Ronsini,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Pezão,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,2,0,25.0,23.0,7,0,72,178,8,32,15,29,18,24,31,9,40
#28,Lucas,33.6,1,0,0,2.0,3.0,1,1,23,42,3,6,6,11,2,2,5,2,7
#10,Coelho,32.1,4,0,0,3.0,4.0,0,0,12,26,0,4,4,5,4,4,2,1,3
#17,Du Sommer,20.2,1,0,0,2.0,5.0,0,1,8,22,1,4,2,4,1,2,2,2,4
#5,Jamaal,36.7,3,1,1,4.0,7.0,2,0,7,25,1,5,0,2,4,6,3,0,3
#4,Cauê,25.8,3,0,0,3.0,4.0,1,0,6,25,0,4,2,5,2,3,5,0,5
#36,Arthur,25.6,1,0,1,4.0,1.0,1,0,4,18,0,2,2,6,0,0,4,3,7
#15,Diego,7.6,0,0,0,2.0,0.0,0,0,2,8,0,2,1,1,0,0,1,0,1
#35,Freddie,15.1,1,0,0,2.0,1.0,1,0,2,10,0,2,0,1,2,2,7,1,8
#13,Jackson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Paulinho,3.3,0,0,0,1.0,0.0,1,0,0,3,0,1,0,0,0,0,0,0,0
#3,Mogi,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,14,1,2,23.0,25.0,11,2,64,179,5,30,17,35,15,19,31,10,41
