Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Yago,33.8,6,1,0,3.0,11.0,6,0,18,30,2,6,4,4,4,4,4,0,4
#1,Solano,27.9,6,1,0,3.0,4.0,2,0,14,33,2,4,3,7,2,7,2,3,5
#20,Dikembe,25.3,1,1,1,4.0,4.0,1,1,13,30,0,0,6,12,1,6,3,2,5
#10,Vitão,23.4,0,0,0,2.0,3.0,1,0,8,17,0,3,3,3,2,2,2,1,3
#35,Maique,13.5,0,1,0,2.0,1.0,1,1,7,13,1,1,2,5,0,0,2,1,3
#7,D. Coleman,17.1,0,1,0,1.0,2.0,0,0,5,19,1,5,0,1,2,2,3,0,3
#4,Ruivo,21.7,2,0,0,1.0,0.0,1,0,3,9,1,3,0,0,0,0,0,0,0
#50,Jonatan,8.8,0,0,0,1.0,0.0,0,0,2,5,0,1,1,1,0,0,0,0,0
#33,Eddy,22.1,0,0,0,2.0,0.0,1,0,2,26,0,6,1,4,0,0,2,2,4
#3,Kevin Foster,6.1,0,0,1,3.0,0.0,0,0,2,2,0,0,1,1,0,0,0,1,1
#32,Anderson,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Rafael,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,5,2,23.0,25.0,13,2,74,184,7,29,21,38,11,21,22,12,34
#0,Thornton,25.6,4,1,0,2.0,4.0,0,0,18,31,2,5,5,7,2,2,7,2,9
#55,Augusto,20.8,1,1,0,1.0,1.0,1,0,17,24,5,6,1,2,0,2,1,0,1
#9,Phillips,20.4,2,2,0,0.0,4.0,1,0,14,19,0,1,4,5,6,6,1,1,2
#22,Paulo,21.6,2,0,0,4.0,2.0,2,0,14,33,0,3,5,10,4,4,7,1,8
#25,Scheuer,22.1,0,0,0,5.0,1.0,2,0,10,12,0,0,4,5,2,2,2,3,5
#1,Funches III,25.7,4,0,3,5.0,5.0,2,0,10,20,0,0,2,7,6,6,3,0,3
#19,Gegê,25.9,10,3,0,2.0,2.0,1,0,8,21,1,5,1,1,3,4,3,0,3
#10,Gustavo,21.2,3,1,0,2.0,2.0,1,0,3,13,1,3,0,2,0,0,2,0,2
#44,Coimbra,14.8,1,0,0,4.0,0.0,1,0,2,6,0,0,1,3,0,0,3,0,3
#20,Aquiles,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Leandro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#16,Rodrigues,2.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,27,8,3,25.0,21.0,14,0,96,179,9,23,23,42,23,26,32,10,42
