Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#31,Robinson,23.7,0,0,1,3.0,5.0,1,1,14,25,0,1,6,9,2,4,0,3,3
#25,Nesbitt,18.8,0,2,2,3.0,2.0,1,0,12,20,3,4,0,2,3,4,2,1,3
#10,Vezaro,26.3,1,0,1,0.0,0.0,1,0,10,16,2,4,2,2,0,0,2,1,3
#1,Fischer,25.9,9,0,0,2.0,4.0,0,0,9,30,2,6,0,4,3,4,2,1,3
#2,Fuller,20.3,2,0,0,1.0,0.0,1,0,9,26,2,5,1,5,1,1,2,1,3
#12,Humberto,18.3,3,0,0,2.0,5.0,3,0,9,16,1,2,1,3,4,4,3,2,5
#21,Wesley,17.9,0,0,0,4.0,0.0,0,1,7,14,1,2,2,4,0,0,1,1,2
#32,Johnson,6.7,0,1,0,2.0,0.0,1,0,6,12,0,0,3,6,0,0,4,0,4
#23,Pecos,15.0,4,0,0,4.0,3.0,0,0,6,17,0,2,3,5,0,1,1,0,1
#0,Douglas Santos,13.1,1,0,0,5.0,1.0,1,0,5,9,0,1,2,2,1,2,0,1,1
#11,Teichmann,5.0,0,1,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Honorato,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,4,4,28.0,21.0,9,2,87,185,11,27,20,42,14,20,20,13,33
#21,Parodi,27.3,7,2,0,3.0,6.0,2,0,25,28,5,5,4,5,2,3,2,2,4
#9,Lucas Dias,28.7,1,1,0,3.0,11.0,2,0,18,34,0,4,3,4,12,14,2,1,3
#32,David Jackson,32.1,4,0,0,2.0,3.0,1,0,13,25,1,2,3,7,4,5,8,1,9
#18,Jimmy,27.8,3,1,0,2.0,0.0,4,0,11,18,3,4,1,3,0,0,1,0,1
#15,Cipolini,19.7,0,0,0,4.0,2.0,1,1,8,17,0,1,2,5,4,4,3,2,5
#30,Hettsheimeir,25.7,1,0,0,2.0,5.0,1,0,7,19,1,5,0,0,4,4,4,0,4
#5,Elinho,20.5,2,0,0,2.0,0.0,2,0,5,13,1,3,1,2,0,0,3,0,3
#33,Guilherme,4.9,0,0,0,2.0,0.0,1,0,2,4,0,0,1,2,0,0,0,1,1
#23,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Schattmann,13.3,1,0,0,2.0,0.0,0,0,0,3,0,1,0,0,0,0,4,0,4
Equipe,Equipe,0.0,19,4,0,22.0,27.0,15,1,89,161,11,25,15,28,26,30,28,9,37
