Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#28,Lucas,32.1,2,1,1,4.0,2.0,2,0,24,36,5,7,4,7,1,1,4,3,7
#10,Coelho,31.0,9,3,0,4.0,3.0,3,0,15,27,0,4,6,6,3,3,1,1,2
#35,Freddie,25.8,0,2,0,2.0,2.0,1,1,14,18,2,2,3,5,2,2,6,0,6
#5,Jamaal,33.7,4,0,1,2.0,8.0,3,0,14,29,2,4,3,6,2,5,1,1,2
#3,Mogi,23.8,1,1,0,2.0,3.0,1,0,11,16,1,2,2,3,4,4,4,2,6
#36,Arthur,34.8,3,1,0,4.0,3.0,2,0,7,22,2,6,0,1,1,2,2,0,2
#15,Diego,13.0,0,1,0,3.0,3.0,0,0,1,6,0,0,0,2,1,2,2,0,2
#4,Cauê,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#17,Du Sommer,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Jackson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Paulinho,5.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,9,2,21.0,24.0,13,1,86,154,12,25,18,30,14,19,22,8,30
#10,Alex,38.6,1,0,0,1.0,6.0,2,0,15,38,1,7,4,6,4,5,5,3,8
#3,Brite,22.1,3,0,0,5.0,2.0,2,0,13,28,2,5,3,6,1,1,0,0,0
#14,Sualisson,33.8,2,3,1,4.0,4.0,3,1,12,25,0,1,5,9,2,4,2,2,4
#8,Cauê,24.8,1,1,0,2.0,2.0,2,0,11,16,2,3,2,3,1,1,2,1,3
#20,Davis,20.4,0,0,0,1.0,2.0,0,0,10,21,3,5,0,2,1,2,2,1,3
#12,Mathias,18.0,0,0,0,3.0,2.0,2,0,4,8,0,0,1,3,2,2,3,1,4
#11,Vinicius,20.8,3,0,0,5.0,1.0,4,0,4,4,0,0,2,2,0,0,1,1,2
#5,Armani,5.5,0,0,0,2.0,0.0,1,0,3,8,1,2,0,1,0,0,0,1,1
#17,Rashaun,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Gabriel,16.1,1,0,0,2.0,1.0,1,0,0,3,0,1,0,0,0,0,1,0,1
Equipe,Equipe,0.0,11,4,1,25.0,20.0,17,1,72,151,9,24,17,32,11,15,18,11,29
