Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#20,Davis,27.8,1,0,1,4.0,3.0,1,0,15,25,5,7,0,2,0,0,2,0,2
#17,Rashaun,24.2,0,2,0,0.0,3.0,0,0,12,30,1,5,3,6,3,3,1,2,3
#7,Gabriel,10.8,1,1,0,1.0,1.0,1,0,8,13,2,3,1,2,0,0,0,0,0
#33,Felipe,25.6,2,0,1,2.0,6.0,3,0,8,24,0,2,1,6,6,6,1,0,1
#8,Cauê,23.0,2,2,0,4.0,0.0,1,0,8,11,2,3,1,1,0,0,5,0,5
#10,Alex,19.5,0,0,0,4.0,1.0,1,0,6,16,1,4,1,1,1,2,1,1,2
#14,Sualisson,25.9,1,1,3,3.0,0.0,2,1,6,14,0,2,3,4,0,0,2,2,4
#11,Vinicius,14.5,1,0,1,3.0,2.0,2,1,5,10,0,1,2,2,1,1,4,0,4
#12,Mathias,11.1,1,0,0,1.0,1.0,0,0,5,8,0,0,2,3,1,2,5,0,5
#3,Brite,17.7,4,3,0,3.0,0.0,2,0,4,14,0,2,2,4,0,0,1,0,1
#5,Armani,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#45,J. Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,9,6,25.0,17.0,13,2,77,165,11,29,16,31,12,14,25,6,31
#16,Rafael,30.4,0,0,0,2.0,2.0,2,1,22,26,1,1,8,10,3,3,3,0,3
#9,Figueredo,36.6,8,1,0,1.0,6.0,3,0,13,26,2,4,2,5,3,4,5,1,6
#18,Lupa,18.3,0,0,0,2.0,5.0,1,1,11,17,0,0,5,7,1,3,3,1,4
#10,Duda,22.8,4,3,0,2.0,4.0,1,0,10,22,2,4,2,4,0,2,3,0,3
#7,Ambrosino,8.4,0,0,0,0.0,2.0,0,0,7,15,0,0,3,6,1,3,1,0,1
#21,Conceição,18.2,0,1,1,3.0,2.0,1,1,7,12,0,0,2,3,3,6,4,1,5
#4,Mariani,31.2,2,1,0,3.0,2.0,2,0,7,20,1,4,1,3,2,2,3,1,4
#24,L. Eltink,25.2,3,1,0,3.0,2.0,2,0,4,9,0,1,1,2,2,2,6,0,6
#6,Eugeniusz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Buemo,2.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Abner,3.5,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#0,Guga,3.0,0,0,0,1.0,0.0,0,0,0,2,0,0,0,1,0,0,0,1,1
Equipe,Equipe,0.0,17,7,1,17.0,25.0,12,3,81,151,6,14,24,42,15,25,30,5,35
