Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#19,Leandrinho,32.9,6,1,0,1.0,4.0,1,0,24,41,1,1,9,17,3,4,3,2,5
#1,Deodato,25.6,2,2,0,2.0,1.0,0,0,10,30,1,7,3,4,1,1,2,1,3
#10,Alex,34.4,0,2,0,3.0,2.0,4,0,10,43,1,7,3,10,1,2,5,0,5
#8,Jackson Jr,4.8,1,0,1,0.0,0.0,0,0,6,9,2,3,0,0,0,0,0,0,0
#22,Scott,22.6,2,0,1,1.0,3.0,4,1,6,10,0,0,2,3,2,4,5,3,8
#5,Davi,29.0,0,3,0,2.0,1.0,2,0,5,11,0,1,2,3,1,2,4,0,4
#0,Tyrone,31.4,1,2,0,4.0,5.0,2,0,3,13,0,1,0,3,3,4,1,2,3
#6,Shilton,16.7,0,0,0,3.0,0.0,0,0,2,2,0,0,1,1,0,0,1,1,2
#20,Alexei,0.4,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#7,Black,2.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Gui Carvalho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Queiroz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,12,10,2,17.0,16.0,13,1,66,159,5,20,20,41,11,17,24,9,33
#7,D. Coleman,31.6,1,0,0,3.0,3.0,3,0,20,40,4,10,3,3,2,4,1,1,2
#1,Solano,33.4,8,1,0,1.0,3.0,4,1,16,44,1,6,5,11,3,4,7,0,7
#20,Dikembe,29.2,3,0,0,2.0,2.0,3,3,13,16,0,0,5,6,3,4,10,5,15
#33,Eddy,28.3,1,0,0,3.0,0.0,1,1,9,15,1,3,3,3,0,0,4,1,5
#2,Yago,32.0,4,1,0,0.0,8.0,1,0,6,34,0,5,1,7,4,5,0,2,2
#4,Ruivo,13.3,1,0,0,1.0,0.0,0,0,3,6,1,2,0,0,0,0,0,0,0
#10,Vitão,7.6,0,0,0,3.0,0.0,1,0,2,5,0,1,1,1,0,0,0,0,0
#35,Maique,21.6,0,2,0,3.0,1.0,1,0,2,7,0,1,0,1,2,2,4,2,6
#50,Jonatan,1.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#12,Rafael,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Anderson,1.6,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,1,1
#16,Buiú,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,4,0,16.0,17.0,15,5,71,169,7,28,18,33,14,19,28,13,41
