Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#17,Rashaun,31.1,4,1,0,4.0,3.0,0,0,23,39,4,8,4,6,3,3,3,0,3
#11,Vinicius,25.2,0,0,2,2.0,6.0,0,1,21,31,1,1,6,10,6,8,4,1,5
#33,Felipe,38.3,1,1,1,3.0,7.0,3,0,19,47,1,6,3,8,10,13,5,4,9
#3,Brite,29.9,2,2,0,5.0,2.0,0,0,12,33,2,7,2,5,2,2,3,1,4
#8,Cauê,32.5,4,0,0,3.0,5.0,0,0,8,12,2,2,1,3,0,0,5,1,6
#12,Mathias,14.8,0,0,0,2.0,0.0,2,0,2,7,0,1,1,2,0,0,0,2,2
#10,Alex,18.7,0,0,0,5.0,3.0,1,0,2,18,0,4,1,3,0,0,0,2,2
#7,Gabriel,5.0,0,1,0,0.0,0.0,1,0,0,3,0,1,0,0,0,0,2,0,2
#45,J. Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Armani,4.6,0,0,0,1.0,1.0,1,0,0,3,0,1,0,0,0,0,1,0,1
#9,Bruninho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,11,5,3,26.0,27.0,8,1,87,193,10,31,18,37,21,26,23,13,36
#11,Lucious,34.0,4,1,0,1.0,7.0,1,0,27,40,4,7,3,4,9,11,0,0,0
#32,Sahdi,25.1,7,0,0,4.0,7.0,1,0,20,23,2,3,1,1,12,12,3,0,3
#9,Pastor,26.6,0,0,1,5.0,0.0,0,0,12,22,2,4,3,5,0,0,10,1,11
#12,Pedro,16.6,0,0,0,2.0,3.0,2,0,9,17,1,2,2,3,2,5,0,0,0
#23,Baxley,28.0,0,1,0,3.0,4.0,3,0,9,15,0,2,4,4,1,1,3,0,3
#10,Ansaloni,26.1,0,0,1,4.0,1.0,2,0,7,20,1,4,1,3,2,2,5,0,5
#1,Gerson,23.3,1,1,0,3.0,0.0,1,3,6,16,0,0,3,8,0,0,3,1,4
#2,Thiaguinho,8.9,0,0,0,2.0,0.0,1,0,0,6,0,2,0,0,0,0,1,0,1
#34,Lelê,2.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Lucão,8.8,0,0,0,3.0,1.0,0,0,0,6,0,0,0,3,0,0,0,1,1
Equipe,Equipe,0.0,12,3,2,27.0,23.0,13,3,90,165,10,24,17,31,26,31,27,6,33
