Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#20,Gruber,24.1,2,0,3,2.0,7.0,1,2,19,45,2,7,5,9,3,6,8,0,8
#9,Fuzaro,35.0,3,0,0,3.0,6.0,3,0,17,33,1,4,4,6,6,9,4,0,4
#40,André Goes,35.6,6,3,0,0.0,2.0,1,0,14,28,2,6,3,4,2,2,7,0,7
#0,Guga,13.8,2,1,0,3.0,2.0,2,0,10,20,1,3,3,4,1,3,0,1,1
#10,Fabricio,30.1,0,1,0,2.0,2.0,4,0,10,20,2,5,0,0,4,5,4,0,4
#3,Lucas,20.9,1,2,1,3.0,2.0,3,0,7,12,1,2,0,1,4,4,1,1,2
#24,Paranhos,19.0,1,0,0,2.0,3.0,3,1,6,14,0,0,3,7,0,0,7,4,11
#13,Alex,6.9,0,0,0,1.0,0.0,1,0,2,2,0,0,1,1,0,0,0,0,0
#8,Colina,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Ziggy,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#32,Lessa,14.5,1,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1
#1,Murilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,7,4,18.0,24.0,20,3,85,174,9,27,19,32,20,29,35,7,42
#4,Mariani,30.5,3,2,0,0.0,3.0,3,0,18,34,3,6,2,5,5,6,3,0,3
#16,Rafael,23.7,0,1,0,5.0,2.0,2,1,12,28,1,3,3,8,3,3,2,1,3
#9,Figueredo,30.9,6,0,0,1.0,5.0,1,0,11,32,2,7,2,5,1,1,4,1,5
#0,Morillo,21.6,2,1,0,4.0,3.0,2,0,10,26,0,1,4,10,2,3,2,1,3
#7,Ambrosino,14.0,1,0,0,3.0,0.0,1,0,7,12,1,2,2,3,0,0,1,0,1
#6,Eugeniusz,9.2,0,0,0,3.0,1.0,0,0,5,7,1,1,1,2,0,0,0,0,0
#24,L. Eltink,21.5,0,1,0,2.0,0.0,1,0,5,10,1,2,1,2,0,0,5,0,5
#21,Conceição,19.9,0,3,2,3.0,2.0,0,1,5,14,0,0,2,6,1,2,0,2,2
#10,Duda,17.1,5,2,0,1.0,1.0,2,0,5,21,1,5,1,3,0,0,3,1,4
#5,Jean,0.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#18,Lupa,11.7,0,1,0,2.0,1.0,1,0,0,6,0,0,0,3,0,0,2,2,4
Equipe,Equipe,0.0,17,11,2,24.0,18.0,13,2,78,190,10,27,18,47,12,15,24,11,35
