Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#34,Barnes,34.4,4,1,0,1.0,0.0,3,0,18,33,4,7,3,6,0,0,2,0,2
#25,Dixson,21.8,0,2,0,3.0,3.0,2,1,15,25,2,4,3,4,3,5,1,0,1
#24,Douglas Nunes,30.8,3,0,1,1.0,2.0,1,0,13,31,3,7,2,5,0,0,9,0,9
#0,João Vitor,15.2,0,2,2,2.0,1.0,1,3,11,15,1,1,4,6,0,0,7,1,8
#11,Antonio,15.8,1,1,0,2.0,1.0,1,0,9,13,2,3,1,1,1,2,0,0,0
#6,Gemerson,18.2,2,0,0,4.0,1.0,1,0,8,15,2,3,0,2,2,2,3,1,4
#4,Pepo Vidal,36.5,11,2,0,2.0,5.0,2,0,7,19,1,5,2,2,0,0,5,2,7
#33,Miller,18.2,2,2,0,2.0,1.0,0,0,2,16,0,4,1,2,0,0,1,2,3
#35,Gemadinha,9.1,2,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#7,Gabriel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,R. Piru,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#21,Pezão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,25,10,3,18.0,14.0,11,4,83,169,15,34,16,29,6,9,29,7,36
#10,Draper,32.8,2,2,0,3.0,4.0,1,0,19,33,3,5,3,7,4,4,2,1,3
#7,Wiggins,27.7,0,0,0,3.0,6.0,1,0,14,39,0,4,3,9,8,9,2,2,4
#15,Renato,16.5,0,0,0,0.0,1.0,0,0,9,19,0,1,4,7,1,2,2,1,3
#4,Larry,22.9,1,1,0,0.0,1.0,2,0,8,11,2,3,1,1,0,0,1,0,1
#6,Brito,8.8,2,0,0,3.0,0.0,1,1,6,13,0,1,3,5,0,0,1,0,1
#8,Crescenzi,22.3,0,1,0,1.0,2.0,1,0,2,12,0,2,1,2,0,2,3,2,5
#20,Pará,4.3,1,0,0,0.0,0.0,1,0,2,2,0,0,1,1,0,0,1,0,1
#3,Faggiano,31.2,9,0,0,1.0,3.0,3,0,2,11,0,1,1,4,0,0,5,0,5
#13,Malachias,2.7,0,0,0,0.0,0.0,0,0,2,4,0,0,1,2,0,0,0,0,0
#25,Gabriel Jaú,30.9,2,0,1,3.0,0.0,2,0,0,8,0,2,0,1,0,0,7,1,8
Equipe,Equipe,0.0,17,4,1,14.0,17.0,12,1,64,152,5,19,18,39,13,17,26,8,34
