Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#5,Jamaal,29.7,3,1,0,3.0,2.0,4,0,21,38,5,8,1,5,4,4,3,1,4
#36,Arthur,30.9,1,0,0,2.0,1.0,3,0,21,34,2,5,7,9,1,1,5,0,5
#28,Lucas,19.7,1,0,0,2.0,6.0,1,0,15,20,0,0,5,7,5,6,3,1,4
#10,Coelho,29.3,9,2,0,4.0,2.0,3,0,10,32,1,8,3,3,1,2,0,1,1
#35,Freddie,13.6,2,0,0,2.0,1.0,1,0,8,11,2,3,0,0,2,2,2,1,3
#4,Cauê,22.0,2,1,0,1.0,1.0,0,0,7,14,1,2,1,3,2,2,3,0,3
#9,Paulinho,7.5,2,1,0,1.0,0.0,1,0,5,11,1,3,1,1,0,0,1,0,1
#17,Du Sommer,17.5,2,0,1,3.0,2.0,1,0,4,8,1,2,0,0,1,2,2,0,2
#21,Wesley,4.7,0,0,0,0.0,1.0,0,0,2,7,0,1,1,2,0,0,0,2,2
#13,Jackson,2.7,0,0,0,2.0,0.0,1,0,0,2,0,0,0,1,0,0,0,0,0
#15,Diego,15.3,1,1,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,2,2,4
#3,Mogi,7.3,1,1,0,1.0,0.0,0,0,0,3,0,1,0,0,0,0,4,1,5
Equipe,Equipe,0.0,24,7,1,22.0,16.0,16,0,93,183,13,34,19,31,16,19,27,9,36
#9,Figueredo,32.6,2,1,0,2.0,5.0,2,0,20,35,2,6,4,5,6,7,5,0,5
#16,Rafael,30.3,3,0,0,3.0,4.0,1,0,17,24,0,1,6,7,5,7,4,1,5
#4,Mariani,34.8,2,1,0,1.0,3.0,1,0,10,32,1,6,3,6,1,2,4,1,5
#18,Lupa,24.8,3,0,0,3.0,3.0,3,1,9,14,0,0,4,5,1,4,5,3,8
#6,Eugeniusz,11.3,0,0,0,3.0,3.0,1,0,5,10,0,0,1,3,3,4,0,1,1
#24,L. Eltink,25.3,2,4,1,0.0,1.0,5,1,5,19,0,3,2,4,1,2,2,1,3
#21,Conceição,14.9,0,0,1,2.0,0.0,0,1,4,11,0,1,2,3,0,0,2,1,3
#10,Duda,20.4,3,0,0,1.0,1.0,1,0,3,19,0,4,0,2,3,3,0,0,0
#7,Ambrosino,5.5,0,0,0,1.0,1.0,0,0,2,11,0,1,1,3,0,2,0,2,2
#2,Daniel,0.1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,6,2,18.0,21.0,15,3,75,175,3,22,23,38,20,31,23,11,34
