Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#2,Fuller,33.8,7,0,0,2.0,4.0,4,0,24,35,5,7,3,5,3,4,3,2,5
#23,Pecos,24.2,3,0,0,2.0,1.0,0,0,24,34,6,8,2,4,2,2,1,0,1
#31,Robinson,25.6,1,0,0,1.0,1.0,3,0,12,20,2,4,2,3,2,2,2,2,4
#1,Fischer,15.8,6,1,0,4.0,3.0,3,0,10,24,1,5,2,3,3,3,0,1,1
#21,Wesley,17.9,1,2,0,2.0,2.0,3,0,7,21,0,1,3,8,1,2,4,2,6
#32,Johnson,16.5,0,1,2,3.0,5.0,2,0,7,14,0,0,3,5,1,4,2,1,3
#10,Vezaro,20.6,3,2,0,1.0,0.0,0,0,7,12,1,2,2,3,0,0,3,3,6
#12,Humberto,21.3,2,0,0,4.0,1.0,0,0,2,9,0,1,1,3,0,0,3,2,5
#0,Douglas Santos,2.0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
#4,Mencarini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#25,Nesbitt,22.3,2,0,1,4.0,2.0,1,0,0,4,0,0,0,2,0,0,6,1,7
#35,Yan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,25,6,3,23.0,19.0,17,0,93,175,15,28,18,37,12,17,25,15,40
#0,Thornton,36.2,0,1,0,1.0,4.0,2,0,28,54,1,7,10,14,5,5,3,2,5
#10,Gustavo,33.9,3,1,0,3.0,4.0,2,0,12,24,0,2,4,7,4,4,5,0,5
#22,Paulo,24.7,1,0,1,2.0,3.0,2,0,10,30,0,3,3,8,4,5,2,0,2
#16,Rodrigues,23.2,2,0,0,5.0,4.0,1,0,9,13,0,0,2,4,5,5,4,2,6
#44,Coimbra,16.3,2,1,0,3.0,1.0,0,0,8,14,0,0,4,7,0,0,4,3,7
#19,Gegê,32.6,14,4,0,2.0,2.0,1,0,7,11,2,3,0,0,1,2,1,1,2
#55,Augusto,13.9,2,0,0,1.0,3.0,1,0,4,16,0,4,1,1,2,2,0,0,0
#25,Scheuer,14.5,1,0,0,2.0,1.0,2,0,3,6,0,0,1,2,1,2,0,1,1
#6,Leandro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1,Funches III,4.7,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0
#20,Aquiles,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,25,7,1,19.0,22.0,13,0,81,168,3,19,25,43,22,25,19,11,30
