Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#8,Shamell,38.7,5,0,0,3.0,5.0,5,0,24,47,3,9,5,7,5,6,6,0,6
#23,Léo Meindl,35.1,6,1,0,3.0,2.0,1,1,20,39,4,8,4,7,0,1,3,2,5
#44,Renan,25.7,1,0,2,4.0,1.0,2,2,11,20,1,4,3,3,2,2,3,3,6
#34,Kurtz,13.8,0,0,0,3.0,1.0,0,1,10,14,0,0,4,6,2,2,1,1,2
#3,Danilo,4.9,1,1,0,0.0,0.0,0,0,8,8,2,2,1,1,0,0,0,0,0
#14,Georginho,34.2,9,3,0,2.0,3.0,0,1,7,25,1,5,1,4,2,2,11,1,12
#21,Murilo,10.2,0,0,0,0.0,1.0,1,0,5,8,0,0,2,3,1,2,2,0,2
#11,Jefferson,28.4,3,1,2,2.0,2.0,1,0,2,23,0,5,1,4,0,0,3,0,3
#5,Cassiano,0.9,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#20,Igor,2.0,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,1.3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2,Jones,4.9,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Equipe,Equipe,0.0,26,7,4,19.0,15.0,13,5,87,184,11,33,21,35,12,15,35,9,44
#9,Phillips,27.4,3,2,0,3.0,4.0,2,0,23,52,2,5,5,14,7,9,1,1,2
#1,Funches III,25.6,1,0,3,2.0,5.0,4,1,13,18,0,0,4,6,5,6,7,3,10
#0,Thornton,31.6,1,0,0,3.0,3.0,0,0,9,25,1,5,2,4,2,2,3,0,3
#6,Leandro,19.0,2,0,0,1.0,1.0,0,0,5,19,1,5,1,1,0,2,2,0,2
#22,Paulo,21.6,0,0,0,0.0,1.0,2,0,4,14,0,1,2,5,0,1,2,0,2
#55,Augusto,8.5,0,1,0,0.0,0.0,1,0,4,16,0,2,2,5,0,0,1,0,1
#44,Coimbra,21.8,0,0,0,4.0,2.0,2,0,3,8,0,0,1,3,1,2,2,5,7
#19,Gegê,29.0,6,3,0,2.0,0.0,1,0,2,15,0,3,1,3,0,0,2,0,2
#16,Rodrigues,1.0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,1,2,3
#10,Gustavo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Aquiles,5.6,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,1,1,2
#25,Scheuer,9.0,0,0,0,1.0,0.0,1,0,0,4,0,0,0,2,0,0,1,0,1
Equipe,Equipe,0.0,13,6,3,17.0,16.0,14,1,63,175,4,21,18,45,15,22,28,12,40
