Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#31,Robinson,23.6,0,0,0,4.0,2.0,0,1,19,26,3,4,4,5,2,4,1,0,1
#2,Fuller,29.3,3,2,0,0.0,3.0,3,0,16,41,0,3,6,13,4,6,0,0,0
#10,Vezaro,18.3,1,0,0,0.0,1.0,2,0,12,14,4,4,0,1,0,0,4,0,4
#12,Humberto,21.7,1,0,0,0.0,5.0,0,0,10,18,0,2,3,4,4,4,1,1,2
#1,Fischer,24.7,5,0,0,4.0,0.0,4,0,9,23,3,5,0,4,0,0,3,1,4
#32,Johnson,14.8,2,3,1,2.0,1.0,1,2,8,18,0,0,4,9,0,0,1,3,4
#25,Nesbitt,25.6,0,1,0,4.0,1.0,2,2,6,15,0,3,3,3,0,0,6,2,8
#21,Wesley,15.8,0,0,0,2.0,0.0,0,0,2,11,0,1,1,4,0,0,2,0,2
#23,Pecos,16.5,0,0,0,2.0,1.0,0,0,2,17,0,3,1,4,0,0,2,0,2
#0,Douglas Santos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Honorato,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Teichmann,9.8,1,0,1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,3,2,5
Equipe,Equipe,0.0,13,6,2,19.0,15.0,13,5,84,183,10,25,22,47,10,14,27,9,36
#14,Georginho,36.3,10,2,0,1.0,3.0,6,1,21,41,3,6,4,9,4,5,9,2,11
#23,Léo Meindl,28.2,2,2,1,2.0,7.0,2,0,19,32,3,4,3,7,4,6,5,3,8
#8,Shamell,32.7,4,1,0,2.0,0.0,2,0,18,23,4,5,3,4,0,0,2,0,2
#21,Murilo,31.6,3,3,0,3.0,5.0,3,1,17,37,0,3,6,11,5,6,4,1,5
#44,Renan,34.1,0,1,1,4.0,1.0,0,0,12,15,3,4,1,1,1,1,1,0,1
#2,Jones,24.3,3,1,0,2.0,1.0,0,0,8,19,0,3,4,5,0,0,2,0,2
#34,Kurtz,7.5,0,0,1,1.0,1.0,1,0,2,7,0,0,1,3,0,1,2,2,4
#3,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Jefferson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#5,Cassiano,5.2,0,0,0,0.0,0.0,0,0,0,11,0,3,0,1,0,0,1,0,1
#20,Igor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,10,3,15.0,18.0,15,2,97,185,13,28,22,41,14,19,31,10,41
