Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#40,André Goes,35.7,2,0,0,3.0,5.0,2,0,25,41,4,7,3,6,7,8,8,0,8
#9,Fuzaro,34.3,0,1,0,2.0,5.0,4,0,15,33,1,5,3,6,6,6,7,1,8
#24,Paranhos,29.2,1,1,1,3.0,3.0,2,0,11,28,0,0,4,12,3,4,4,2,6
#2,Fúlvio,30.6,11,0,0,1.0,2.0,3,0,9,29,2,6,1,5,1,1,1,2,3
#10,Fabricio,28.3,1,1,0,3.0,1.0,0,0,7,17,1,3,2,4,0,0,2,2,4
#8,Colina,3.8,0,0,0,0.0,0.0,0,0,6,6,2,2,0,0,0,0,0,0,0
#0,Guga,10.5,1,0,0,3.0,1.0,0,0,5,7,1,1,1,2,0,0,1,0,1
#13,Alex,11.6,0,0,0,4.0,1.0,1,0,3,6,0,0,1,2,1,2,2,0,2
#32,Lessa,12.1,2,0,0,1.0,1.0,0,0,2,2,0,0,1,1,0,0,1,2,3
#29,Mattos,0.1,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#22,F Cardoso,3.8,0,0,0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#30,Gonzaga,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,3,1,24.0,19.0,13,0,83,169,11,24,16,38,18,21,28,10,38
#21,Parodi,29.5,6,1,0,2.0,2.0,1,0,20,33,4,7,3,5,2,2,2,1,3
#20,Schattmann,23.0,1,0,0,0.0,5.0,1,0,18,32,4,7,2,4,2,3,4,0,4
#30,Hettsheimeir,24.9,1,0,0,2.0,6.0,4,0,15,25,1,2,4,7,4,5,5,1,6
#32,David Jackson,34.3,4,3,1,5.0,3.0,2,0,14,35,1,6,4,7,3,3,4,1,5
#18,Jimmy,22.2,0,0,0,2.0,3.0,0,0,6,23,0,4,2,4,2,3,1,2,3
#9,Lucas Dias,29.3,2,1,2,3.0,3.0,2,0,6,9,2,3,0,0,0,0,2,1,3
#87,Guilherme,13.0,2,0,0,3.0,1.0,1,0,3,9,0,1,1,2,1,2,3,0,3
#5,Elinho,15.6,2,1,0,1.0,1.0,0,0,0,10,0,2,0,2,0,0,0,1,1
#4,Adyel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#11,Edu Marília,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Guilherme,4.5,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1
#3,Márcio,3.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,18,6,3,20.0,24.0,12,0,82,176,12,32,16,31,14,18,24,8,32
