Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#25,Nesbitt,22.7,2,2,0,5.0,4.0,2,1,27,36,4,6,6,7,3,4,9,2,11
#23,Pecos,22.7,9,3,0,0.0,3.0,0,0,13,24,0,3,4,5,5,5,2,1,3
#31,Robinson,20.9,1,1,0,3.0,3.0,0,0,12,25,1,4,3,5,3,3,1,1,2
#21,Wesley,29.5,5,1,1,5.0,1.0,2,2,11,22,0,1,5,9,1,1,6,0,6
#2,Fuller,26.4,4,0,0,3.0,5.0,1,0,9,23,1,3,1,4,4,6,3,0,3
#12,Humberto,30.4,1,1,0,4.0,1.0,2,0,8,16,0,2,3,4,2,2,0,0,0
#10,Vezaro,11.4,2,0,0,2.0,0.0,1,0,3,6,1,2,0,0,0,0,1,0,1
#1,Fischer,25.2,2,1,1,1.0,6.0,2,0,3,18,0,3,1,3,1,3,1,1,2
#0,Douglas Santos,10.8,0,0,0,2.0,1.0,0,0,2,4,0,0,0,1,2,2,3,0,3
#32,Johnson,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Honorato,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,Yan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,26,9,2,25.0,24.0,10,3,88,174,7,24,23,38,21,26,27,7,34
#10,Ansaloni,30.5,1,0,0,3.0,7.0,2,0,25,42,2,5,9,12,1,3,7,4,11
#12,Pedro,28.9,3,1,0,3.0,4.0,0,0,11,27,2,5,1,3,3,6,0,0,0
#1,Gerson,28.8,2,3,0,3.0,2.0,0,0,10,18,0,0,4,7,2,4,4,0,4
#33,Figueroa,20.1,6,0,0,4.0,2.0,3,0,7,18,1,2,1,5,2,2,2,0,2
#32,Sahdi,20.4,5,1,0,1.0,5.0,5,0,7,13,1,3,1,1,2,2,1,0,1
#3,Lucão,6.0,0,0,0,2.0,0.0,0,1,6,6,0,0,3,3,0,0,1,0,1
#9,Pastor,18.5,0,1,0,4.0,0.0,0,0,6,20,0,4,3,4,0,0,5,2,7
#30,Enzo,33.5,2,0,0,3.0,4.0,0,0,5,18,0,4,0,0,5,6,3,0,3
#23,Baxley,12.7,1,0,0,1.0,1.0,1,0,2,9,0,1,1,3,0,0,2,0,2
#13,Dhomini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Bruno,0.7,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#77,Augusto,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,6,0,24.0,25.0,14,1,79,171,6,24,23,38,15,23,26,10,36
