Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#4,Cauê,29.9,2,2,0,3.0,3.0,3,0,17,27,2,4,4,6,3,3,4,1,5
#28,Lucas,27.1,1,0,1,3.0,2.0,3,1,15,35,2,6,4,8,1,1,4,0,4
#35,Freddie,27.9,3,3,0,4.0,7.0,1,1,13,19,0,1,3,3,7,10,4,1,5
#15,Diego,21.0,3,0,0,2.0,5.0,2,0,8,16,1,3,2,3,1,1,5,2,7
#17,Du Sommer,21.6,1,0,1,4.0,4.0,1,0,7,19,0,2,2,5,3,3,1,2,3
#10,Coelho,34.3,3,2,0,4.0,2.0,2,0,6,19,1,5,1,1,1,2,2,0,2
#36,Arthur,17.9,2,0,0,3.0,0.0,1,0,2,9,0,1,1,3,0,0,1,4,5
#3,Mogi,8.5,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#9,Paulinho,11.9,1,0,0,0.0,1.0,0,0,0,15,0,3,0,3,0,0,1,0,1
#21,Wesley,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,16,7,2,24.0,24.0,13,2,70,161,6,25,18,33,16,20,23,11,34
#2,Yago,34.5,6,0,0,2.0,5.0,4,0,16,35,3,8,2,4,3,3,2,1,3
#7,D. Coleman,22.3,1,2,0,5.0,3.0,2,0,12,35,2,7,1,4,4,6,1,0,1
#20,Dikembe,29.8,1,1,0,2.0,3.0,0,2,12,18,0,0,5,7,2,2,7,3,10
#1,Solano,30.7,7,3,1,4.0,7.0,3,0,11,27,3,5,0,3,2,6,6,0,6
#4,Ruivo,17.4,1,0,0,1.0,1.0,0,0,10,14,3,4,0,0,1,2,1,0,1
#33,Eddy,21.6,1,1,0,1.0,0.0,0,0,7,21,2,6,0,1,1,1,2,1,3
#10,Vitão,16.4,0,0,1,4.0,3.0,2,0,6,15,0,1,2,4,2,4,4,3,7
#12,Rafael,2.3,0,0,0,2.0,1.0,0,0,4,4,0,0,1,1,2,2,0,0,0
#35,Maique,21.9,0,1,0,3.0,0.0,3,1,4,6,0,0,2,3,0,0,1,2,3
#50,Jonatan,2.3,0,0,0,0.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#32,Anderson,0.9,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,1,1
Equipe,Equipe,0.0,17,8,2,24.0,23.0,15,3,84,179,13,31,14,29,17,26,25,15,40
