Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#3,Faggiano,43.6,7,4,0,2.0,4.0,3,0,27,49,2,5,7,13,7,8,0,3,3
#7,Wiggins,39.2,6,4,2,2.0,5.0,2,0,19,46,2,8,4,8,5,6,6,2,8
#8,Crescenzi,24.5,1,0,0,5.0,3.0,2,0,17,26,2,4,3,4,5,6,4,3,7
#25,Gabriel Jaú,16.8,2,0,1,5.0,5.0,2,0,11,21,1,3,2,3,4,6,3,1,4
#20,Pará,37.8,3,4,0,4.0,1.0,1,0,7,15,0,2,3,4,1,1,1,0,1
#15,Renato,33.2,1,1,0,2.0,1.0,2,0,7,19,1,1,2,8,0,0,1,0,1
#5,Massey,37.6,1,3,0,3.0,3.0,2,0,6,42,0,8,2,7,2,4,5,2,7
#11,Emanuel,7.5,0,0,0,2.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#30,Mendes,2.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
#6,Brito,7.9,2,1,0,2.0,2.0,1,0,0,2,0,0,0,0,0,2,0,0,0
#13,Malachias,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,17,3,27.0,24.0,18,0,96,222,8,31,24,48,24,33,27,12,39
#16,Rafael,41.6,0,2,0,3.0,3.0,7,0,25,38,1,2,10,15,2,2,4,3,7
#4,Mariani,36.6,2,2,0,0.0,3.0,6,0,20,31,3,4,3,7,5,5,2,2,4
#10,Duda,28.8,4,0,0,3.0,6.0,1,0,17,39,2,7,3,6,5,6,9,1,10
#9,Figueredo,44.0,12,1,0,2.0,3.0,4,0,12,28,2,6,3,5,0,0,4,0,4
#21,Conceição,17.2,1,1,0,5.0,3.0,0,0,7,14,0,0,3,6,1,2,4,4,8
#18,Lupa,24.8,1,0,0,5.0,4.0,0,0,6,17,0,0,2,7,2,3,4,6,10
#24,L. Eltink,31.2,3,1,1,2.0,3.0,3,0,5,17,1,3,1,3,0,2,3,1,4
#6,Eugeniusz,7.4,0,0,0,2.0,2.0,0,0,4,10,0,0,1,3,2,4,1,0,1
#7,Ambrosino,5.8,0,0,0,1.0,0.0,0,0,2,4,0,0,1,2,0,0,0,1,1
#8,Buemo,6.6,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#33,Abner,6.2,0,0,0,0.0,0.0,1,0,0,2,0,0,0,1,0,0,0,0,0
#0,Guga,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,7,1,24.0,27.0,23,0,98,200,9,22,27,55,17,24,37,18,55
