Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#8,Shamell,29.8,6,1,0,1.0,4.0,0,0,24,45,7,13,0,1,3,4,0,0,0
#23,Léo Meindl,30.0,5,1,1,1.0,2.0,2,1,23,44,3,6,6,12,2,2,1,4,5
#44,Renan,35.1,2,0,1,1.0,2.0,2,5,21,31,2,3,7,10,1,2,5,3,8
#1,Holloway,7.7,2,0,0,1.0,1.0,0,1,7,13,0,1,3,4,1,2,1,2,3
#11,Jefferson,23.4,2,1,1,3.0,1.0,0,0,6,25,2,7,0,2,0,0,12,2,14
#14,Georginho,35.1,7,1,1,0.0,3.0,3,0,6,15,0,3,3,3,0,0,13,1,14
#5,Cassiano,4.9,0,0,0,1.0,0.0,1,0,3,3,1,1,0,0,0,0,1,0,1
#20,Igor,3.2,2,1,0,0.0,1.0,1,0,3,8,1,2,0,0,0,2,1,1,2
#3,Danilo,4.9,0,0,0,0.0,0.0,0,0,2,5,0,1,1,1,0,0,0,1,1
#21,Murilo,10.9,0,0,0,3.0,2.0,3,0,2,4,0,0,0,1,2,2,2,3,5
#34,Kurtz,5.5,0,0,0,2.0,0.0,1,0,2,4,0,0,1,2,0,0,1,0,1
#2,Jones,9.5,2,0,0,0.0,0.0,0,0,0,9,0,3,0,0,0,0,0,0,0
Equipe,Equipe,0.0,28,5,4,13.0,16.0,15,7,99,206,16,40,21,36,9,14,39,20,59
#10,Draper,36.7,0,1,1,5.0,5.0,3,0,22,53,4,9,4,11,2,4,5,3,8
#3,Faggiano,32.3,4,0,0,1.0,2.0,1,0,16,30,1,4,5,7,3,4,3,1,4
#7,Wiggins,29.5,2,2,0,1.0,2.0,1,0,10,30,1,4,2,7,3,4,1,1,2
#6,Brito,12.8,0,0,1,0.0,2.0,1,0,5,8,0,0,1,2,3,4,0,0,0
#13,Malachias,20.8,0,0,1,3.0,0.0,0,0,4,14,0,0,2,7,0,0,4,3,7
#8,Crescenzi,24.6,0,0,0,2.0,1.0,0,0,4,23,1,6,0,2,1,1,2,1,3
#4,Larry,18.2,0,1,0,2.0,0.0,2,0,3,14,1,4,0,1,0,0,1,0,1
#25,Gabriel Jaú,4.9,0,0,0,0.0,1.0,0,0,0,8,0,0,0,4,0,0,4,0,4
#27,Andrew,1.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#20,Pará,18.5,1,1,0,2.0,0.0,0,0,0,9,0,1,0,3,0,0,0,2,2
Equipe,Equipe,0.0,7,5,3,16.0,13.0,8,0,64,189,8,28,14,44,12,17,23,13,36
