Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#7,D. Coleman,22.6,2,0,0,3.0,1.0,1,1,20,31,4,7,3,4,2,2,1,1,2
#33,Eddy,22.4,1,2,0,1.0,0.0,1,0,14,29,4,9,1,1,0,0,2,1,3
#2,Yago,28.5,8,2,0,0.0,4.0,1,0,13,23,2,3,2,5,3,4,1,1,2
#20,Dikembe,18.1,0,1,0,4.0,3.0,1,2,11,12,0,0,4,4,3,4,5,1,6
#10,Vitão,27.4,1,0,0,3.0,2.0,0,1,7,24,1,4,2,6,0,0,4,3,7
#32,Anderson,7.3,0,0,0,3.0,2.0,0,0,6,7,1,1,1,1,1,2,0,2,2
#4,Ruivo,22.3,4,0,0,2.0,2.0,2,0,6,16,1,4,1,1,1,2,6,0,6
#50,Jonatan,6.3,0,0,0,1.0,0.0,0,0,3,6,1,2,0,0,0,0,1,0,1
#35,Maique,20.1,1,1,0,2.0,1.0,3,1,2,6,0,0,1,3,0,0,2,4,6
#1,Solano,21.3,6,0,0,3.0,4.0,4,0,2,17,0,3,0,3,2,2,6,0,6
#12,Rafael,1.7,0,0,0,0.0,0.0,0,0,2,4,0,0,1,2,0,0,1,0,1
#16,Buiú,2.0,0,0,0,0.0,0.0,0,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,6,0,22.0,19.0,13,5,86,178,14,34,16,30,12,16,32,15,47
#6,Ronald,32.4,3,0,2,2.0,3.0,1,1,16,26,0,0,6,9,4,6,6,1,7
#7,Pedrinho Rava,24.2,2,1,0,4.0,4.0,1,0,13,19,2,3,0,1,7,8,3,0,3
#4,Arthur,23.7,1,0,0,2.0,3.0,0,0,11,28,0,2,4,9,3,4,2,0,2
#3,Gui Santos,17.7,2,1,0,4.0,2.0,1,0,10,20,0,1,4,7,2,3,0,1,1
#9,Rafa Moreira,19.5,0,0,0,3.0,1.0,0,0,8,16,2,4,1,2,0,0,2,0,2
#22,Pedro,32.7,1,2,0,2.0,2.0,2,0,8,20,0,4,3,3,2,2,0,0,0
#23,Nezinho,21.7,8,2,0,0.0,3.0,3,0,2,19,0,5,0,1,2,2,2,2,4
#77,Gui Bento,13.2,0,0,0,1.0,1.0,0,0,0,11,0,1,0,4,0,0,1,1,2
#5,Marcelão,4.2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#21,B. Fiorotto,10.8,1,1,0,1.0,2.0,0,0,0,5,0,1,0,0,0,2,1,0,1
Equipe,Equipe,0.0,18,7,2,19.0,21.0,8,1,68,164,4,21,18,36,20,27,22,6,28
