Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#24,Douglas Nunes,32.7,4,1,1,0.0,4.0,1,1,19,33,0,1,8,12,3,6,5,5,10
#34,Barnes,21.6,1,0,0,4.0,1.0,2,0,14,24,2,4,4,6,0,0,2,0,2
#33,Miller,31.4,2,1,0,3.0,1.0,2,0,14,24,1,4,5,5,1,2,4,0,4
#6,Gemerson,22.8,0,2,0,2.0,1.0,1,0,9,13,0,1,4,4,1,2,3,0,3
#4,Pepo Vidal,27.2,5,6,0,3.0,4.0,1,0,8,26,2,6,0,2,2,4,2,2,4
#1,Spencer,22.6,2,1,0,1.0,0.0,1,0,7,19,1,3,2,5,0,0,1,0,1
#11,Antonio,17.3,0,0,0,0.0,2.0,1,0,6,11,0,1,3,4,0,0,3,2,5
#7,Gabriel,8.6,0,0,1,1.0,0.0,2,0,2,4,0,0,1,2,0,0,1,0,1
#21,Pezão,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#35,Gemadinha,8.7,1,1,0,1.0,1.0,1,0,0,13,0,3,0,2,0,0,0,0,0
#3,Nicolas Ronsini,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,João Vitor,7.2,0,0,0,2.0,0.0,0,0,0,2,0,0,0,1,0,0,1,1,2
Equipe,Equipe,0.0,15,12,2,17.0,14.0,12,1,79,169,6,23,27,43,7,14,24,11,35
#11,Marquinhos,33.5,0,1,0,2.0,4.0,1,1,25,44,5,8,4,9,2,2,3,0,3
#6,Balbi,33.3,7,0,0,0.0,2.0,7,0,12,27,0,3,4,7,4,4,2,0,2
#12,Mineiro,27.6,2,1,0,3.0,7.0,2,0,12,16,0,0,5,7,2,2,5,1,6
#9,Deryk,14.7,1,0,0,1.0,1.0,1,0,11,21,3,5,1,3,0,0,1,0,1
#7,Black,9.9,0,0,0,0.0,1.0,1,0,5,8,1,2,1,1,0,0,0,0,0
#71,Demétrio,20.4,0,0,1,2.0,0.0,2,0,5,12,1,2,1,3,0,0,4,1,5
#7,Jhonatan,10.1,0,1,0,1.0,0.0,0,1,4,4,0,0,2,2,0,0,0,0,0
#32,Zach Graham,30.1,2,3,0,3.0,2.0,1,0,4,10,0,2,1,1,2,2,5,0,5
#16,Olivinha,19.7,1,0,0,2.0,0.0,0,0,2,19,0,5,1,2,0,0,4,3,7
#8,Ruan,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Matheusinho,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#1,Pedro Nunes,0.8,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,13,6,1,14.0,17.0,15,2,80,161,10,27,20,35,10,10,25,8,33
