Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#1,Fischer,32.1,3,1,1,2.0,5.0,1,0,31,52,7,10,4,10,2,2,0,0,0
#2,Fuller,22.1,3,0,0,3.0,3.0,1,0,16,25,2,5,3,3,4,4,0,0,0
#25,Nesbitt,26.7,1,0,0,4.0,6.0,3,1,13,26,0,3,5,7,3,3,4,4,8
#31,Robinson,27.0,5,1,0,1.0,1.0,1,0,11,12,2,2,2,2,1,2,1,0,1
#21,Wesley,21.9,2,4,0,1.0,1.0,0,0,10,18,2,4,1,2,2,2,4,0,4
#23,Pecos,11.9,1,0,0,1.0,1.0,0,0,7,16,1,2,1,4,2,2,1,0,1
#32,Johnson,13.9,1,0,0,3.0,2.0,1,0,7,10,0,0,3,4,1,2,4,2,6
#12,Humberto,18.5,0,0,0,3.0,2.0,1,0,5,17,1,5,1,1,0,0,5,3,8
#0,Douglas Santos,8.6,0,1,2,1.0,2.0,0,0,3,6,0,0,0,1,3,4,0,1,1
#6,Honorato,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Dalaqua,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#10,Vezaro,17.4,1,1,0,2.0,0.0,0,0,0,14,0,4,0,1,0,0,0,0,0
Equipe,Equipe,0.0,17,8,3,21.0,23.0,9,1,103,196,15,35,20,35,18,21,24,12,36
#0,Morillo,24.8,2,0,0,1.0,6.0,4,0,21,38,0,3,6,10,9,9,0,0,0
#16,Rafael,36.3,3,3,0,3.0,4.0,1,1,18,30,0,1,8,11,2,5,7,2,9
#7,Ambrosino,18.4,1,1,1,4.0,2.0,1,0,16,21,3,4,2,3,3,3,4,1,5
#4,Mariani,29.4,5,0,0,0.0,4.0,2,0,12,20,3,3,0,4,3,3,4,0,4
#9,Figueredo,31.9,6,0,0,2.0,2.0,2,0,10,29,2,7,1,3,2,2,0,1,1
#18,Lupa,13.4,1,0,1,1.0,0.0,0,0,6,12,0,0,3,6,0,0,3,0,3
#24,L. Eltink,9.1,2,1,0,4.0,0.0,0,0,5,5,1,1,1,1,0,0,2,0,2
#21,Conceição,10.5,1,0,1,3.0,2.0,0,0,2,8,0,0,1,3,0,2,0,0,0
#10,Duda,18.2,2,0,0,2.0,1.0,1,0,2,2,0,0,0,0,2,2,2,1,3
#5,Jean,1.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#6,Eugeniusz,6.5,0,0,0,3.0,0.0,1,0,0,3,0,1,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,5,3,23.0,21.0,13,1,92,168,9,20,22,41,21,26,24,8,32
