Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#10,Duda,29.0,3,0,1,2.0,7.0,5,0,22,31,5,6,2,5,3,3,2,1,3
#0,Morillo,20.9,3,2,0,4.0,3.0,3,0,15,40,3,8,1,5,4,6,4,0,4
#6,Eugeniusz,21.7,4,1,0,2.0,6.0,2,0,11,27,0,1,4,8,3,8,1,2,3
#16,Rafael,27.0,1,0,0,3.0,1.0,2,1,9,27,1,3,3,9,0,0,3,3,6
#21,Conceição,25.9,0,0,0,3.0,3.0,0,0,9,11,0,0,3,4,3,3,6,1,7
#9,Figueredo,20.8,3,0,0,3.0,1.0,5,0,7,17,1,3,1,3,2,2,0,1,1
#18,Lupa,10.1,1,0,0,2.0,2.0,0,0,2,7,0,0,1,3,0,1,2,3,5
#24,L. Eltink,11.6,1,1,0,3.0,1.0,2,0,2,10,0,2,1,1,0,2,1,0,1
#7,Ambrosino,14.2,3,1,0,0.0,0.0,0,0,2,8,0,2,1,1,0,0,1,1,2
#5,Jean,3.5,0,0,0,0.0,1.0,0,0,1,2,0,0,0,0,1,2,1,0,1
#19,Pedro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#4,Mariani,15.4,0,0,0,2.0,0.0,1,0,0,6,0,2,0,0,0,0,0,0,0
Equipe,Equipe,0.0,19,5,1,24.0,25.0,20,1,80,186,10,27,17,39,16,27,22,16,38
#7,Wiggins,26.0,1,0,1,2.0,3.0,2,0,20,34,3,5,4,8,3,3,4,0,4
#25,Gabriel Jaú,18.9,2,2,0,4.0,4.0,4,1,18,22,2,3,6,6,0,1,4,2,6
#3,Faggiano,33.9,11,3,0,2.0,8.0,0,0,17,29,0,1,4,7,9,12,1,0,1
#10,Draper,16.7,0,0,0,3.0,2.0,0,1,15,25,0,2,7,9,1,1,1,0,1
#8,Crescenzi,20.7,5,2,0,4.0,1.0,0,0,14,26,4,6,0,3,2,2,1,1,2
#4,Larry,20.7,1,1,0,2.0,2.0,2,0,11,22,3,5,0,2,2,3,6,1,7
#15,Renato,34.9,2,3,0,2.0,3.0,1,0,11,19,0,0,4,8,3,3,5,4,9
#6,Brito,8.5,0,1,0,3.0,0.0,1,0,2,2,0,0,1,1,0,0,0,0,0
#20,Pará,11.3,1,0,0,2.0,1.0,1,0,0,2,0,0,0,1,0,0,3,0,3
#13,Malachias,4.8,0,1,0,0.0,0.0,1,0,0,4,0,0,0,2,0,0,0,0,0
#11,Emanuel,3.7,0,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,23,13,1,26.0,24.0,13,2,108,185,12,22,26,47,20,25,27,10,37
