Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#9,Fuzaro,36.6,1,2,0,3.0,9.0,1,1,26,45,1,6,7,9,9,9,1,2,3
#40,André Goes,33.7,2,2,0,3.0,4.0,0,0,20,38,3,5,3,8,5,7,3,0,3
#4,Alexey,24.7,5,0,0,2.0,1.0,1,0,11,27,1,5,3,5,2,2,1,0,1
#24,Paranhos,17.1,0,2,0,4.0,2.0,2,0,8,16,0,0,3,7,2,2,4,2,6
#16,João Pedro,13.7,0,0,0,1.0,0.0,1,1,7,12,1,2,2,3,0,0,1,2,3
#2,Fúlvio,35.2,5,0,0,4.0,4.0,1,0,6,24,2,8,0,0,0,0,0,1,1
#10,Fabricio,29.7,1,1,0,4.0,2.0,2,0,3,25,1,7,0,2,0,0,1,1,2
#13,Alex,2.2,0,0,0,1.0,0.0,0,0,2,5,0,1,1,1,0,0,0,0,0
#32,Lessa,2.4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#0,Guga,3.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#8,Colina,1.9,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#22,F Cardoso,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,15,7,0,22.0,22.0,9,2,83,192,9,34,19,35,18,20,13,13,26
#2,Yago,31.2,6,1,0,3.0,7.0,5,0,19,34,3,7,1,2,8,9,3,1,4
#20,Dikembe,16.7,0,1,0,1.0,3.0,2,1,14,18,0,0,7,8,0,2,2,2,4
#10,Vitão,33.0,3,0,1,1.0,0.0,2,0,14,27,2,5,4,6,0,0,2,1,3
#7,D. Coleman,23.6,2,1,0,4.0,2.0,0,1,13,22,1,4,5,5,0,0,4,0,4
#35,Maique,20.1,2,0,2,4.0,3.0,1,1,10,10,0,0,4,4,2,2,7,1,8
#32,Anderson,15.2,1,0,0,2.0,3.0,1,0,9,15,1,3,0,0,6,6,4,0,4
#1,Solano,34.6,7,1,0,3.0,3.0,5,0,8,17,0,1,3,6,2,2,4,1,5
#33,Eddy,23.3,1,0,0,3.0,1.0,0,0,5,11,1,3,1,1,0,0,1,0,1
#12,Rafael,2.1,0,0,0,1.0,0.0,0,0,2,2,0,0,1,1,0,0,0,0,0
#9,Daniel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#16,Buiú,0.4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,4,3,22.0,22.0,16,3,94,156,8,23,26,33,18,21,28,9,37
