Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#26,Betinho,28.9,3,1,1,2.0,4.0,5,0,32,52,9,14,1,3,3,4,2,0,2
#23,L. Cauê,20.6,1,1,2,4.0,3.0,0,1,12,26,0,1,5,10,2,3,6,1,7
#3,Bennett,31.4,5,3,0,3.0,1.0,3,1,9,20,1,2,3,7,0,0,3,0,3
#13,Toledo,27.1,2,0,0,2.0,3.0,2,1,6,12,0,2,2,2,2,2,3,1,4
#14,Dawkins,28.9,4,3,0,0.0,1.0,2,0,6,16,0,2,3,5,0,0,2,2,4
#33,C. Torres,15.0,0,0,0,1.0,2.0,2,0,5,18,1,2,0,5,2,2,4,3,7
#9,Buffat,21.0,2,1,0,2.0,4.0,0,1,4,8,0,0,2,4,0,0,2,2,4
#50,Ware,16.8,2,0,1,2.0,0.0,1,0,2,13,0,3,1,2,0,0,1,0,1
#7,Isaac,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#6,Scaglia,10.2,0,0,0,2.0,0.0,1,0,0,3,0,1,0,0,0,0,1,0,1
Equipe,Equipe,0.0,19,9,4,18.0,18.0,16,4,76,168,11,27,17,38,9,11,26,11,37
#7,Wiggins,26.1,1,1,0,3.0,5.0,4,0,22,37,2,4,6,9,4,7,0,2,2
#3,Faggiano,32.6,2,1,0,2.0,6.0,4,0,16,23,2,2,3,5,4,7,3,1,4
#8,Crescenzi,32.8,4,3,0,1.0,1.0,0,0,9,22,2,5,1,3,1,1,2,1,3
#15,Renato,26.8,1,0,0,2.0,1.0,3,0,6,23,0,5,3,4,0,0,2,1,3
#5,Massey,28.7,0,0,2,3.0,3.0,2,0,5,21,1,5,1,3,0,0,9,1,10
#25,Gabriel Jaú,13.0,1,0,0,4.0,1.0,3,0,3,13,0,3,1,1,1,2,2,0,2
#6,Brito,12.8,0,3,0,1.0,1.0,3,1,3,13,0,1,1,4,1,2,2,1,3
#30,Mendes,13.6,0,0,0,0.0,0.0,0,0,2,6,0,0,1,3,0,0,2,1,3
#20,Pará,13.7,0,0,0,2.0,0.0,0,0,2,4,0,0,1,2,0,0,0,0,0
#11,Emanuel,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#13,Malachias,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,9,8,2,18.0,18.0,22,1,68,162,7,25,18,34,11,19,25,11,36
