Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#11,Jefferson,23.9,0,1,0,0.0,1.0,1,0,20,33,6,9,1,3,0,0,5,0,5
#23,Léo Meindl,35.2,4,1,0,4.0,5.0,7,0,16,32,2,4,3,7,4,6,5,2,7
#8,Shamell,32.9,2,1,0,2.0,3.0,0,0,12,29,1,5,4,6,1,2,0,0,0
#14,Georginho,31.2,10,2,1,4.0,7.0,5,1,12,24,1,2,3,6,3,6,10,2,12
#44,Renan,31.8,2,1,2,3.0,0.0,2,4,10,23,0,3,5,7,0,0,5,4,9
#21,Murilo,18.3,2,0,0,3.0,3.0,1,0,8,19,0,1,3,7,2,2,3,3,6
#2,Jones,7.1,0,0,0,1.0,1.0,1,0,2,8,0,2,0,0,2,2,1,0,1
#34,Kurtz,4.4,0,0,0,1.0,1.0,1,0,1,4,0,0,0,1,1,2,1,0,1
#5,Cassiano,13.6,0,0,0,2.0,0.0,0,0,0,3,0,1,0,0,0,0,1,0,1
#20,Igor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Danilo,1.6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,20,6,3,20.0,21.0,18,5,81,175,10,27,19,37,13,20,38,11,49
#4,Arthur,31.8,1,1,0,2.0,5.0,2,0,19,31,0,2,6,9,7,7,3,1,4
#3,Gui Santos,21.8,1,0,1,2.0,0.0,0,0,13,30,3,4,2,9,0,0,3,4,7
#6,Ronald,29.4,0,2,2,4.0,2.0,2,0,11,23,0,1,5,9,1,2,7,1,8
#21,B. Fiorotto,21.5,2,2,1,2.0,4.0,3,1,8,23,0,0,4,9,0,5,2,5,7
#22,Pedro,20.6,2,0,0,2.0,1.0,1,0,7,15,0,2,3,4,1,1,1,0,1
#9,Rafa Moreira,28.8,1,0,0,3.0,4.0,0,0,6,32,0,6,2,6,2,2,2,0,2
#23,Nezinho,19.7,6,2,0,3.0,2.0,3,0,4,23,0,5,1,2,2,4,3,1,4
#7,Pedrinho Rava,18.7,4,2,0,3.0,2.0,1,0,1,10,0,2,0,1,1,2,2,0,2
#5,Marcelão,0.5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1
#77,Gui Bento,7.5,0,0,0,0.0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0
Equipe,Equipe,0.0,17,9,4,21.0,20.0,12,1,69,189,3,22,23,50,14,23,26,13,39
