Nr.,Jogador,Min,AS,BR,TO,FC,FR,ER,EN,Pts_C,Pts_T,3_Pts_C,3_Pts_T,2_Pts_C,2_Pts_T,LL_Pts_C,LL_Pts_T,RO,RD,RT
#23,Léo Meindl,38.6,6,2,1,4.0,6.0,4,0,20,50,3,7,5,13,1,3,8,8,16
#2,Jones,27.4,2,0,0,4.0,0.0,2,0,14,27,2,5,4,6,0,0,4,1,5
#11,Jefferson,24.9,1,0,0,2.0,2.0,1,0,13,47,2,9,3,9,1,2,5,3,8
#14,Georginho,37.9,5,0,1,3.0,2.0,3,0,12,29,2,6,2,4,2,3,8,1,9
#8,Shamell,35.9,4,1,0,4.0,3.0,3,0,8,28,1,5,2,5,1,3,3,0,3
#44,Renan,18.8,3,1,1,4.0,3.0,0,0,7,20,0,4,2,2,3,4,2,1,3
#21,Murilo,10.1,1,0,0,5.0,1.0,1,0,4,7,0,1,1,1,2,2,2,0,2
#5,Cassiano,6.6,0,0,0,2.0,0.0,1,0,2,7,0,1,1,2,0,0,2,1,3
#20,Igor,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#3,Danilo,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Kurtz,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#42,Mamedes,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,22,4,3,28.0,17.0,15,0,80,215,10,38,20,42,10,17,35,19,54
#20,Gruber,38.6,1,1,1,5.0,8.0,1,2,23,57,1,7,7,14,6,8,3,1,4
#2,Fúlvio,31.2,4,0,0,3.0,6.0,1,0,18,28,3,6,1,1,7,8,2,0,2
#4,Alexey,37.9,5,1,0,2.0,7.0,3,0,16,33,1,5,2,4,9,10,6,1,7
#40,André Goes,37.9,0,3,1,2.0,5.0,1,0,8,29,1,5,0,4,5,6,10,0,10
#32,Lessa,36.2,0,3,0,1.0,1.0,1,0,7,23,1,3,2,6,0,2,5,0,5
#8,Colina,9.3,0,0,0,3.0,1.0,1,0,6,9,0,1,3,3,0,0,1,0,1
#3,Lucas,8.9,1,0,0,1.0,0.0,0,0,5,10,1,2,1,2,0,0,1,0,1
#29,Mattos,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#14,Ziggy,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#9,Fuzaro,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
#34,Sanches,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipe,Equipe,0.0,11,8,2,17.0,28.0,8,2,83,189,8,29,16,34,27,34,34,5,39
